 time                v(vi)               v(vo)              
 6.180000000000e-08  2.837548847686e-01  1.799670308535e-01 
 6.380000000000e-08  4.332882498894e-01  3.332015757199e-01 
 6.580000000000e-08  4.999057668781e-01  4.253181223861e-01 
 6.780000000000e-08  4.421689301791e-01  3.990786907782e-01 
 6.980000000000e-08  2.959948355737e-01  2.706717930506e-01 
 7.180000000000e-08  1.523122140341e-01  1.199324853913e-01 
 1.800000000000e-09  4.581191296069e-01  3.546482139715e-01 
 3.800000000000e-09  4.875704771413e-01  4.295910720545e-01 
 5.800000000000e-09  3.403181750247e-01  3.213446664800e-01 
 7.800000000000e-09  1.550843898734e-01  1.315353930335e-01 
 9.800000000000e-09  1.063690486016e-01  3.913576523977e-02 
 1.180000000000e-08  2.400692014416e-01  1.312910705745e-01 
 1.380000000000e-08  4.302296214489e-01  3.208907556309e-01 
 1.580000000000e-08  4.977017734483e-01  4.295237054205e-01 
 1.780000000000e-08  3.789255295689e-01  3.549222174567e-01 
 1.980000000000e-08  1.857974445509e-01  1.671338823512e-01 
 2.180000000000e-08  1.002535798699e-01  4.316920524954e-02 
 2.380000000000e-08  2.028859685596e-01  9.998362502015e-02 
 2.580000000000e-08  3.970085138324e-01  2.837792581988e-01 
 2.780000000000e-08  4.997403308978e-01  4.214965174504e-01 
 2.980000000000e-08  4.143015174323e-01  3.835772903505e-01 
 3.180000000000e-08  2.211852714081e-01  2.054394053934e-01 
 3.380000000000e-08  1.023162029777e-01  5.506137072431e-02 
 3.580000000000e-08  1.696788475515e-01  7.419190539635e-02 
 3.780000000000e-08  3.598157787305e-01  2.446651265902e-01 
 3.980000000000e-08  4.936008741108e-01  4.058401174950e-01 
 4.180000000000e-08  4.449983034644e-01  4.061408103580e-01 
 4.380000000000e-08  2.597998518647e-01  2.450734310364e-01 
 4.580000000000e-08  1.124716072755e-01  7.432556377868e-02 
 4.780000000000e-08  1.418069433273e-01  5.497469023586e-02 
 4.980000000000e-08  3.201739823223e-01  2.051432231439e-01 
 5.180000000000e-08  4.795351586428e-01  3.831953221376e-01 
 5.380000000000e-08  4.697594328861e-01  4.216886690347e-01 
 5.580000000000e-08  3.000602396239e-01  2.842117803738e-01 
 5.780000000000e-08  1.303044894288e-01  1.001706160040e-01 
 5.980000000000e-08  1.204116394545e-01  4.311775186493e-02 
 6.180000000000e-08  2.797061901865e-01  1.668275618549e-01 
 6.380000000000e-08  4.581192678828e-01  3.544891315595e-01 
 6.580000000000e-08  4.875704288379e-01  4.295906078563e-01 
 6.780000000000e-08  3.403181449768e-01  3.213458014109e-01 
 6.980000000000e-08  1.550843567343e-01  1.315354887648e-01 
 7.180000000000e-08  1.063691149621e-01  3.913663882703e-02 
 1.800000000000e-09  4.777061822706e-01  3.738775616643e-01 
 3.800000000000e-09  4.477683870914e-01  4.123032976746e-01 
 5.800000000000e-09  2.249382366884e-01  2.192996209535e-01 
 7.800000000000e-09  1.000901944583e-01  4.658919821687e-02 
 9.800000000000e-09  2.362028740496e-01  1.198918417570e-01 
 1.180000000000e-08  4.555973959632e-01  3.431488665918e-01 
 1.380000000000e-08  4.718733732071e-01  4.252206552501e-01 
 1.580000000000e-08  2.637906562127e-01  2.588871397321e-01 
 1.780000000000e-08  1.029738035556e-01  6.111775704712e-02 
 1.980000000000e-08  1.993520235239e-01  9.039980239796e-02 
 2.180000000000e-08  4.271176624043e-01  3.081856635445e-01 
 2.380000000000e-08  4.889421674440e-01  4.303467696635e-01 
 2.580000000000e-08  3.041255959089e-01  2.974817483716e-01 
 2.780000000000e-08  1.139238521778e-01  8.276770213515e-02 
 2.980000000000e-08  1.666212404088e-01  6.681600288840e-02 
 3.180000000000e-08  3.934333144311e-01  2.702219728327e-01 
 3.380000000000e-08  4.982757768749e-01  4.274757626565e-01 
 3.580000000000e-08  3.442916151581e-01  3.335092374368e-01 
 3.780000000000e-08  1.324913119298e-01  1.106543722758e-01 
 3.980000000000e-08  1.393523193028e-01  5.011097712186e-02 
 4.180000000000e-08  3.559240811834e-01  2.308172161082e-01 
 4.380000000000e-08  4.994919227236e-01  4.167289793158e-01 
 4.580000000000e-08  3.826443517576e-01  3.654914553322e-01 
 4.780000000000e-08  1.579165110774e-01  1.436337183214e-01 
 4.980000000000e-08  1.186595199235e-01  4.097312119832e-02 
 5.180000000000e-08  3.161250425295e-01  1.915676284528e-01 
 5.380000000000e-08  4.925407463576e-01  3.985517403199e-01 
 5.580000000000e-08  4.176140019225e-01  3.921188976880e-01 
 5.780000000000e-08  1.891585773597e-01  1.803505266985e-01 
 5.980000000000e-08  1.053917105401e-01  3.978266422289e-02 
 6.180000000000e-08  2.756657635461e-01  1.540823382701e-01 
 6.380000000000e-08  4.777062516268e-01  3.736853789364e-01 
 6.580000000000e-08  4.477685380942e-01  4.123031049959e-01 
 6.780000000000e-08  2.249383880811e-01  2.192998668872e-01 
 6.980000000000e-08  1.000910298141e-01  4.658921443638e-02 
 7.180000000000e-08  2.362028046775e-01  1.198928459974e-01 
 1.800000000000e-09  4.914012814359e-01  3.906815839022e-01 
 3.800000000000e-09  3.863289867703e-01  3.753628584109e-01 
 5.800000000000e-09  1.347477089447e-01  1.217370357497e-01 
 7.800000000000e-09  1.636198812198e-01  6.031705341080e-02 
 9.800000000000e-09  4.239530604417e-01  2.951507895978e-01 
 1.180000000000e-08  4.739161035995e-01  4.277700119407e-01 
 1.380000000000e-08  2.287220210453e-01  2.331330876303e-01 
 1.580000000000e-08  1.044937789183e-01  4.141410335497e-02 
 1.780000000000e-08  3.120695353473e-01  1.782596325713e-01 
 1.980000000000e-08  4.991610322059e-01  4.110550020009e-01 
 2.180000000000e-08  3.482465537029e-01  3.451328224081e-01 
 2.380000000000e-08  1.154535163521e-01  9.195305498410e-02 
 2.580000000000e-08  1.958596117369e-01  8.158125875807e-02 
 2.780000000000e-08  4.530114705934e-01  3.312977007315e-01 
 2.980000000000e-08  4.504771850983e-01  4.175424383212e-01 
 3.180000000000e-08  1.925661283871e-01  1.938042408723e-01 
 3.380000000000e-08  1.169828484469e-01  3.980874180315e-02 
 3.580000000000e-08  3.520092832621e-01  2.170379532754e-01 
 3.780000000000e-08  4.987675057033e-01  4.244537304636e-01 
 3.980000000000e-08  3.081891830590e-01  3.103813710368e-01 
 4.180000000000e-08  1.037135661685e-01  6.803146810811e-02 
 4.380000000000e-08  2.323625843447e-01  1.091158194935e-01 
 4.580000000000e-08  4.758048671144e-01  3.635046809448e-01 
 4.780000000000e-08  4.208773443614e-01  3.998310799728e-01 
 4.980000000000e-08  1.608071734658e-01  1.561581503023e-01 
 5.180000000000e-08  1.369637564019e-01  4.619858133458e-02 
 5.380000000000e-08  3.898198827565e-01  2.565399527243e-01 
 5.580000000000e-08  4.902358269751e-01  4.301051089777e-01 
 5.780000000000e-08  2.677964292065e-01  2.725308388015e-01 
 5.980000000000e-08  1.000106659906e-01  5.095139720619e-02 
 6.180000000000e-08  2.716355830973e-01  1.417878989619e-01 
 6.380000000000e-08  4.914008366210e-01  3.904572889555e-01 
 6.580000000000e-08  3.863287842449e-01  3.753626501932e-01 
 6.780000000000e-08  1.347476038014e-01  1.217356547747e-01 
 6.980000000000e-08  1.636198731643e-01  6.031774748922e-02 
 7.180000000000e-08  4.239524706880e-01  2.951507391435e-01 
 1.800000000000e-09  4.987480974655e-01  4.047685761146e-01 
 3.800000000000e-09  3.122494411789e-01  3.228572770568e-01 
 5.800000000000e-09  1.000114963304e-01  5.622182535690e-02 
 7.800000000000e-09  3.080089344994e-01  1.652864590318e-01 
 9.800000000000e-09  4.991762144473e-01  4.204884419593e-01 
 1.180000000000e-08  2.718156773867e-01  2.859420915962e-01 
 1.380000000000e-08  1.036772978136e-01  4.401159781510e-02 
 1.580000000000e-08  3.480731660621e-01  2.034020439318e-01 
 1.780000000000e-08  4.914510595088e-01  4.288764902595e-01 
 1.980000000000e-08  2.325354411686e-01  2.469286967969e-01 
 2.180000000000e-08  1.153806113194e-01  3.962720022627e-02 
 2.380000000000e-08  3.861688919731e-01  2.427968743941e-01 
 2.580000000000e-08  4.758871358095e-01  4.293359160537e-01 
 2.780000000000e-08  1.960172815928e-01  2.073539893035e-01 
 2.980000000000e-08  1.346422655530e-01  4.324678397611e-02 
 3.180000000000e-08  4.207370797801e-01  2.818581863310e-01 
 3.380000000000e-08  4.531238761584e-01  4.218365323464e-01 
 3.580000000000e-08  1.637565745353e-01  1.690332247744e-01 
 3.780000000000e-08  1.606736506867e-01  5.471791768318e-02 
 3.980000000000e-08  4.503612714678e-01  3.190075577495e-01 
 4.180000000000e-08  4.240912008160e-01  4.066829330145e-01 
 4.380000000000e-08  1.370725722496e-01  1.333526144864e-01 
 4.580000000000e-08  1.924094800421e-01  7.356490241493e-02 
 4.780000000000e-08  4.738297536774e-01  3.527140590614e-01 
 4.980000000000e-08  3.899783877962e-01  3.844884437080e-01 
 5.180000000000e-08  1.170592614698e-01  1.018248297217e-01 
 5.380000000000e-08  2.285505191209e-01  9.900947172001e-02 
 5.580000000000e-08  4.901823746348e-01  3.816101959522e-01 
 5.780000000000e-08  3.521820203311e-01  3.561599824816e-01 
 5.980000000000e-08  1.045334095702e-01  7.575871740662e-02 
 6.180000000000e-08  2.676168772037e-01  1.300070609296e-01 
 6.380000000000e-08  4.987468799105e-01  4.045133587273e-01 
 6.580000000000e-08  3.122494359096e-01  3.228566095449e-01 
 6.780000000000e-08  1.000116012837e-01  5.622146835860e-02 
 6.980000000000e-08  3.080089524242e-01  1.652856243335e-01 
 7.180000000000e-08  4.991768733987e-01  4.204887122102e-01 
 1.800000000000e-09  4.995022161344e-01  4.158951225803e-01 
 3.800000000000e-09  2.363765976600e-01  2.606167389002e-01 
 5.800000000000e-09  1.323903394674e-01  4.125885998394e-02 
 7.800000000000e-09  4.476500476580e-01  3.063460246009e-01 
 9.800000000000e-09  3.935893491855e-01  3.928325992348e-01 
 1.180000000000e-08  1.054360936857e-01  8.425334725399e-02 
 1.380000000000e-08  3.039450195223e-01  1.527083193769e-01 
 1.580000000000e-08  4.925875798350e-01  4.266870842583e-01 
 1.780000000000e-08  1.995118153195e-01  2.211235696778e-01 
 1.980000000000e-08  1.577853087577e-01  5.003458484230e-02 
 2.180000000000e-08  4.717835173097e-01  3.413792297119e-01 
 2.380000000000e-08  3.560954171329e-01  3.665386782671e-01 
 2.580000000000e-08  1.000961247044e-01  6.236192716522e-02 
 2.780000000000e-08  3.441168810578e-01  1.899742443240e-01 
 2.980000000000e-08  4.777864261780e-01  4.299231468233e-01 
 3.180000000000e-08  1.667611993404e-01  1.821943471369e-01 
 3.380000000000e-08  1.890051491272e-01  6.637959626920e-02 
 3.580000000000e-08  4.888846494456e-01  3.720658821711e-01 
 3.780000000000e-08  3.163044906591e-01  3.348476264193e-01 
 3.980000000000e-08  1.029422938283e-01  4.754751914065e-02 
 4.180000000000e-08  3.824825131967e-01  2.290677034113e-01 
 4.380000000000e-08  4.557059330254e-01  4.251796678687e-01 
 4.580000000000e-08  1.394641607123e-01  1.454246654437e-01 
 4.780000000000e-08  2.247685119521e-01  8.961886783119e-02 
 4.980000000000e-08  4.982530510233e-01  3.971512681148e-01 
 5.180000000000e-08  2.758463661858e-01  2.990499570831e-01 
 5.380000000000e-08  1.138564241571e-01  4.041679356154e-02 
 5.580000000000e-08  4.174707954433e-01  2.683931856971e-01 
 5.780000000000e-08  4.272532258505e-01  4.126485986967e-01 
 5.980000000000e-08  1.187396240147e-01  1.123243159287e-01 
 6.180000000000e-08  2.636116433796e-01  1.187930510283e-01 
 6.380000000000e-08  4.995033297177e-01  4.156102679636e-01 
 6.580000000000e-08  2.363771032986e-01  2.606157891016e-01 
 6.780000000000e-08  1.323903688912e-01  4.125861297356e-02 
 6.980000000000e-08  4.476499796582e-01  3.063463876862e-01 
 7.180000000000e-08  3.935894462399e-01  3.928324112803e-01 
 1.800000000000e-09  4.936435812299e-01  4.238693983930e-01 
 3.800000000000e-09  1.698199187902e-01  1.955688665278e-01 
 5.800000000000e-09  2.210171355204e-01  8.097534592156e-02 
 7.800000000000e-09  4.997488597883e-01  4.098562205269e-01 
 9.800000000000e-09  2.030480449867e-01  2.348475367693e-01 
 1.180000000000e-08  1.856455474010e-01  6.005004152196e-02 
 1.380000000000e-08  4.976736223494e-01  3.890143633147e-01 
 1.580000000000e-08  2.402443225947e-01  2.741258086970e-01 
 1.780000000000e-08  1.549561402836e-01  4.627849630753e-02 
 1.980000000000e-08  4.875089801731e-01  3.618802228340e-01 
 2.180000000000e-08  2.798870018289e-01  3.117911231703e-01 
 2.380000000000e-08  1.302051732516e-01  4.023114452194e-02 
 2.580000000000e-08  4.696667072571e-01  3.295628651837e-01 
 2.780000000000e-08  3.203528199473e-01  3.462966404723e-01 
 2.980000000000e-08  1.124061223232e-01  4.216119675524e-02 
 3.180000000000e-08  4.448762240777e-01  2.933808214774e-01 
 3.380000000000e-08  3.599853790925e-01  3.762275902496e-01 
 3.580000000000e-08  1.022896454651e-01  5.199409498825e-02 
 3.780000000000e-08  4.141566189110e-01  2.548063298363e-01 
 3.980000000000e-08  3.971630297124e-01  4.003608610603e-01 
 4.180000000000e-08  1.002655059916e-01  6.933083713669e-02 
 4.380000000000e-08  3.787620012280e-01  2.154194322630e-01 
 4.580000000000e-08  4.303617105816e-01  4.177087682266e-01 
 4.780000000000e-08  1.064162750854e-01  9.345859702950e-02 
 4.980000000000e-08  3.401425765392e-01  1.768164733925e-01 
 5.180000000000e-08  4.582257874369e-01  4.275678786308e-01 
 5.380000000000e-08  1.204954942441e-01  1.233917663289e-01 
 5.580000000000e-08  2.998794996754e-01  1.405838172978e-01 
 5.780000000000e-08  4.796107475721e-01  4.295406922649e-01 
 5.980000000000e-08  1.419223652379e-01  1.578983022311e-01 
 6.180000000000e-08  2.596213570689e-01  1.081923204422e-01 
 6.380000000000e-08  4.936424633704e-01  4.235532117671e-01 
 6.580000000000e-08  1.698199172430e-01  1.955677679303e-01 
 6.780000000000e-08  2.210166458212e-01  8.097537377167e-02 
 6.980000000000e-08  4.997482215177e-01  4.098563484591e-01 
 7.180000000000e-08  2.030478054008e-01  2.348472911118e-01 
 1.800000000000e-09  4.813623897638e-01  4.285507367291e-01 
 3.800000000000e-09  1.223255625430e-01  1.349683559730e-01 
 5.800000000000e-09  3.361514125853e-01  1.639962939846e-01 
 7.800000000000e-09  4.334190368914e-01  4.218535664955e-01 
 9.800000000000e-09  1.005146518575e-01  7.708271112001e-02 
 1.180000000000e-08  4.107948126777e-01  2.411773791882e-01 
 1.380000000000e-08  3.638507188249e-01  3.851857336975e-01 
 1.580000000000e-08  1.110376260812e-01  4.484015764036e-02 
 1.780000000000e-08  4.674792146373e-01  3.173266635652e-01 
 1.980000000000e-08  2.839359037207e-01  3.241093156910e-01 
 2.180000000000e-08  1.521877853269e-01  4.345561337727e-02 
 2.380000000000e-08  4.970143617683e-01  3.801536141360e-01 
 2.580000000000e-08  2.066238490733e-01  2.485317227668e-01 
 2.780000000000e-08  2.172978187433e-01  7.311434622676e-02 
 2.980000000000e-08  4.946191079786e-01  4.195067966162e-01 
 3.180000000000e-08  1.444457101474e-01  1.707107974615e-01 
 3.380000000000e-08  2.958139724508e-01  1.289599874473e-01 
 3.580000000000e-08  4.606794114949e-01  4.289996273465e-01 
 3.780000000000e-08  1.074788293428e-01  1.033240748952e-01 
 3.980000000000e-08  3.750082801890e-01  2.019168254659e-01 
 4.180000000000e-08  4.006957109268e-01  4.070468849649e-01 
 4.380000000000e-08  1.017157334798e-01  5.731838178345e-02 
 4.580000000000e-08  4.420446360304e-01  2.801783796343e-01 
 4.780000000000e-08  3.243928504177e-01  3.571580931958e-01 
 4.980000000000e-08  1.280922305321e-01  4.015696846184e-02 
 5.180000000000e-08  4.860545871338e-01  3.511111249119e-01 
 5.380000000000e-08  2.441363540793e-01  2.873956255220e-01 
 5.580000000000e-08  1.823333831836e-01  5.459437906884e-02 
 5.780000000000e-08  4.999099682840e-01  4.032652193566e-01 
 5.980000000000e-08  1.729341692673e-01  2.090883902308e-01 
 6.180000000000e-08  2.556477217740e-01  9.823550671181e-02 
 6.380000000000e-08  4.813619279144e-01  4.282045088213e-01 
 6.580000000000e-08  1.223257674541e-01  1.349662824674e-01 
 6.780000000000e-08  3.361514681339e-01  1.639931297576e-01 
 6.980000000000e-08  4.334183460364e-01  4.218511811321e-01 
 7.180000000000e-08  1.005159918886e-01  7.708281431099e-02 
 1.800000000000e-09  4.630663063881e-01  4.298561926988e-01 
 3.800000000000e-09  1.008459836151e-01  8.557771965201e-02 
 5.800000000000e-09  4.391533797042e-01  2.668005579794e-01 
 7.800000000000e-09  2.879912179781e-01  3.359506221536e-01 
 9.800000000000e-09  1.790701493097e-01  5.003190056799e-02 
 1.180000000000e-08  4.955162112514e-01  4.145768861921e-01 
 1.380000000000e-08  1.242284844510e-01  1.469895384590e-01 
 1.580000000000e-08  3.712238623871e-01  1.886182615826e-01 
 1.780000000000e-08  3.676898467205e-01  3.933765544117e-01 
 1.980000000000e-08  1.260498968557e-01  4.102459400291e-02 
 2.180000000000e-08  4.962751383798e-01  3.706180974354e-01 
 2.380000000000e-08  1.761009827432e-01  2.226877309363e-01 
 2.580000000000e-08  2.917502331326e-01  1.178880226773e-01 
 2.780000000000e-08  4.364184176437e-01  4.250689382532e-01 
 2.980000000000e-08  1.012277909598e-01  6.348614260752e-02 
 3.180000000000e-08  4.652234114731e-01  3.047290445629e-01 
 3.380000000000e-08  2.480513772429e-01  3.003542738509e-01 
 3.580000000000e-08  2.136140058779e-01  6.606072543946e-02 
 3.780000000000e-08  4.830360913318e-01  4.259325200839e-01 
 3.980000000000e-08  1.086208716435e-01  1.137976570973e-01 
 4.180000000000e-08  4.073862763578e-01  2.275621073480e-01 
 4.380000000000e-08  3.284223501424e-01  3.673834359530e-01 
 4.580000000000e-08  1.494805061494e-01  4.156796034012e-02 
 4.780000000000e-08  4.999873581963e-01  3.958819215757e-01 
 4.980000000000e-08  1.470332993418e-01  1.837908250990e-01 
 5.180000000000e-08  3.321451758937e-01  1.515548378033e-01 
 5.380000000000e-08  4.041871090673e-01  4.128708711255e-01 
 5.580000000000e-08  1.097451144474e-01  4.843062433342e-02 
 5.780000000000e-08  4.845271482090e-01  3.398159391600e-01 
 5.980000000000e-08  2.102386518800e-01  2.620875405591e-01 
 6.180000000000e-08  2.516923994721e-01  8.899006550492e-02 
 6.380000000000e-08  4.630658125655e-01  4.294804144787e-01 
 6.580000000000e-08  1.008458000732e-01  8.557687676904e-02 
 6.780000000000e-08  4.391536609158e-01  2.668007117514e-01 
 6.980000000000e-08  2.879912538596e-01  3.359495049428e-01 
 7.180000000000e-08  1.790714188398e-01  5.003089344059e-02 
 1.800000000000e-09  4.393630276704e-01  4.277622509425e-01 
 3.800000000000e-09  1.085284760102e-01  5.290896053643e-02 
 5.800000000000e-09  4.954537036313e-01  3.604589639897e-01 
 7.800000000000e-09  1.496864205721e-01  1.970764477436e-01 
