 time                v(vi)               v(vo)              
 2.725000000000e-08  1.618806631804e-01  1.615864684903e-01 
 2.925000000000e-08  2.301168999878e-01  2.297187855856e-01 
 3.125000000000e-08  3.096803367856e-01  3.092325851173e-01 
 3.325000000000e-08  3.876746082939e-01  3.872485124976e-01 
 3.525000000000e-08  4.514577999814e-01  4.511323636399e-01 
 3.725000000000e-08  4.906916157237e-01  4.905355836201e-01 
 3.925000000000e-08  4.990171047186e-01  4.990670765000e-01 
 4.125000000000e-08  4.750851635055e-01  4.753314060571e-01 
 4.325000000000e-08  4.227750316429e-01  4.231644537739e-01 
 4.525000000000e-08  3.505653636841e-01  3.510201333213e-01 
 4.725000000000e-08  2.701601354012e-01  2.706002821705e-01 
 4.925000000000e-08  1.945911720152e-01  1.949505818711e-01 
 5.125000000000e-08  1.361070023556e-01  1.363400893918e-01 
 5.325000000000e-08  1.041868722805e-01  1.042682461447e-01 
 5.525000000000e-08  1.040048133130e-01  1.039270164601e-01 
 5.725000000000e-08  1.355907461255e-01  1.353629096524e-01 
 5.925000000000e-08  1.938253279992e-01  1.934736022994e-01 
 6.125000000000e-08  2.692695569455e-01  2.688386624306e-01 
 6.325000000000e-08  3.496947643110e-01  3.492481287736e-01 
 6.525000000000e-08  4.220649417115e-01  4.216794249969e-01 
 6.725000000000e-08  4.746498362903e-01  4.744020463625e-01 
 6.925000000000e-08  4.989264012106e-01  4.988715319119e-01 
 7.125000000000e-08  4.909600609028e-01  4.911123882965e-01 
 1.250000000000e-09  3.735623730102e-01  3.729092690892e-01 
 3.250000000000e-09  4.666202297245e-01  4.662025373594e-01 
 5.250000000000e-09  4.999480880816e-01  4.999620995640e-01 
 7.250000000000e-09  4.616002218411e-01  4.620468539962e-01 
 9.250000000000e-09  3.653242890163e-01  3.659997389264e-01 
 1.125000000000e-08  2.456321673909e-01  2.462673787959e-01 
 1.325000000000e-08  1.454284236952e-01  1.458200167847e-01 
 1.525000000000e-08  1.006331213597e-01  1.006819403065e-01 
 1.725000000000e-08  1.273053643893e-01  1.270048800340e-01 
 1.925000000000e-08  2.158854425044e-01  2.153146703937e-01 
 2.125000000000e-08  3.346192184454e-01  3.339484928326e-01 
 2.325000000000e-08  4.409421377218e-01  4.404183981041e-01 
 2.525000000000e-08  4.967396987915e-01  4.965979650162e-01 
 2.725000000000e-08  4.820111228366e-01  4.823280695573e-01 
 2.925000000000e-08  4.020375595677e-01  4.026669107623e-01 
 3.125000000000e-08  2.854873315386e-01  2.861633896036e-01 
 3.325000000000e-08  1.741392162759e-01  1.746281347149e-01 
 3.525000000000e-08  1.079072972997e-01  1.080753217083e-01 
 3.725000000000e-08  1.105347746454e-01  1.103462656162e-01 
 3.925000000000e-08  1.810813898611e-01  1.805863668911e-01 
 4.125000000000e-08  2.942586608366e-01  2.935967127862e-01 
 4.325000000000e-08  4.094936600724e-01  4.088914302525e-01 
 4.525000000000e-08  4.854767415090e-01  4.851884433007e-01 
 4.725000000000e-08  4.949706158919e-01  4.951405705549e-01 
 4.925000000000e-08  4.345735322619e-01  4.351258567973e-01 
 5.125000000000e-08  3.259367360053e-01  3.266271683037e-01 
 5.325000000000e-08  2.080024907701e-01  2.085739051723e-01 
