 time             v(vi)            v(vo)           
 6.190000000e-08  5.908806553e-01  5.207513472e-01 
 6.390000000e-08  7.638162412e-01  7.002352036e-01 
 6.590000000e-08  8.780281215e-01  8.437876939e-01 
 6.790000000e-08  8.925744630e-01  8.999494847e-01 
 6.990000000e-08  8.022406023e-01  8.485867058e-01 
 7.190000000e-08  6.394089958e-01  7.081126528e-01 
 1.900000000e-09  8.088826012e-01  7.316279128e-01 
 3.900000000e-09  8.999841377e-01  8.860483003e-01 
 5.900000000e-09  8.044756579e-01  8.625295968e-01 
 7.900000000e-09  5.817697467e-01  6.757033030e-01 
 9.900000000e-09  3.704044136e-01  4.417837797e-01 
 1.190000000e-08  3.018622806e-01  3.062853463e-01 
 1.390000000e-08  4.187819825e-01  3.534986409e-01 
 1.590000000e-08  6.484311229e-01  5.540496622e-01 
 1.790000000e-08  8.479530082e-01  7.831856461e-01 
 1.990000000e-08  8.932315086e-01  8.983686160e-01 
 2.190000000e-08  7.561007594e-01  8.279457529e-01 
 2.390000000e-08  5.218650972e-01  6.157137174e-01 
 2.590000000e-08  3.362342482e-01  3.937238248e-01 
 2.790000000e-08  3.146835933e-01  3.000389937e-01 
 2.990000000e-08  4.706182933e-01  3.929487912e-01 
 3.190000000e-08  7.070369536e-01  6.146602448e-01 
 3.390000000e-08  8.768715909e-01  8.272506731e-01 
 3.590000000e-08  8.744737874e-01  8.984758409e-01 
 3.790000000e-08  7.013351704e-01  7.840153054e-01 
 3.990000000e-08  4.651591512e-01  5.551051982e-01 
 4.190000000e-08  3.128633473e-01  3.541082057e-01 
 4.390000000e-08  3.391854176e-01  3.060720990e-01 
 4.590000000e-08  5.277513885e-01  4.408790216e-01 
 4.790000000e-08  7.612607756e-01  6.746696183e-01 
 4.990000000e-08  8.944552950e-01  8.620101348e-01 
 5.190000000e-08  8.444791371e-01  8.863652165e-01 
 5.390000000e-08  6.424207858e-01  7.325793451e-01 
 5.590000000e-08  4.139738947e-01  4.963068566e-01 
 5.790000000e-08  3.012471108e-01  3.245539206e-01 
 5.990000000e-08  3.743646991e-01  3.241368128e-01 
 6.190000000e-08  5.878423440e-01  4.953227000e-01 
 6.390000000e-08  8.088825729e-01  7.316235498e-01 
 6.590000000e-08  8.999841355e-01  8.860473559e-01 
 6.790000000e-08  8.044757381e-01  8.625278531e-01 
 6.990000000e-08  5.817697650e-01  6.757015122e-01 
 7.190000000e-08  3.704044051e-01  4.417833441e-01 
 1.900000000e-09  8.462282873e-01  7.613089509e-01 
 3.900000000e-09  8.756872848e-01  8.999233216e-01 
 5.900000000e-09  6.454281842e-01  7.559896832e-01 
 7.900000000e-09  3.723732218e-01  4.651010452e-01 
 9.900000000e-09  3.137589056e-01  3.012987891e-01 
 1.190000000e-08  5.248043659e-01  4.188912119e-01 
 1.390000000e-08  8.066896817e-01  7.071035928e-01 
 1.590000000e-08  8.938581890e-01  8.944154135e-01 
 1.790000000e-08  7.041912538e-01  8.043674568e-01 
 1.990000000e-08  4.163685779e-01  5.217919539e-01 
 2.190000000e-08  3.015401579e-01  3.128936285e-01 
 2.390000000e-08  4.678820292e-01  3.744719492e-01 
 2.590000000e-08  7.586890201e-01  6.485148635e-01 
 2.790000000e-08  8.999991364e-01  8.768521109e-01 
 2.990000000e-08  7.586887051e-01  8.443683129e-01 
 3.190000000e-08  4.678818796e-01  5.816793254e-01 
 3.390000000e-08  3.015400821e-01  3.362420014e-01 
 3.590000000e-08  4.163687873e-01  3.392833643e-01 
 3.790000000e-08  7.041914659e-01  5.879384886e-01 
 3.990000000e-08  8.938580357e-01  8.479561895e-01 
 4.190000000e-08  8.066895634e-01  8.743780581e-01 
 4.390000000e-08  5.248044632e-01  6.423064787e-01 
 4.590000000e-08  3.137589633e-01  3.703924890e-01 
 4.790000000e-08  3.723732866e-01  3.147736117e-01 
 4.990000000e-08  6.454281824e-01  5.278605271e-01 
 5.190000000e-08  8.756866244e-01  8.089068917e-01 
 5.390000000e-08  8.462282357e-01  8.931568478e-01 
 5.590000000e-08  5.848052705e-01  7.012050175e-01 
 5.790000000e-08  3.376967552e-01  4.139378037e-01 
 5.990000000e-08  3.376966659e-01  3.019325061e-01 
 6.190000000e-08  5.848052904e-01  4.707281014e-01 
 6.390000000e-08  8.462282912e-01  7.613080550e-01 
 6.590000000e-08  8.756871136e-01  8.999238608e-01 
 6.790000000e-08  6.454282992e-01  7.559896767e-01 
 6.990000000e-08  3.723728299e-01  4.651001540e-01 
 7.190000000e-08  3.137590917e-01  3.012987923e-01 
 1.900000000e-09  8.744735439e-01  7.889056222e-01 
 3.900000000e-09  8.088821169e-01  8.840500808e-01 
 5.900000000e-09  4.706186062e-01  6.083952901e-01 
 7.900000000e-09  3.012481180e-01  3.217824757e-01 
 9.900000000e-09  5.218652347e-01  3.983545336e-01 
 1.190000000e-08  8.444784833e-01  7.381488932e-01 
 1.390000000e-08  8.479520218e-01  8.976097430e-01 
 1.590000000e-08  5.277512782e-01  6.685726254e-01 
 1.790000000e-08  3.018634673e-01  3.500225722e-01 
 1.990000000e-08  4.651596508e-01  3.577885661e-01 
 2.190000000e-08  8.044750445e-01  6.817409629e-01 
 2.390000000e-08  8.768720625e-01  8.989859870e-01 
 2.590000000e-08  5.878423733e-01  7.259403315e-01 
 2.790000000e-08  3.146832962e-01  3.884945453e-01 
 2.990000000e-08  4.139741084e-01  3.271446783e-01 
 3.190000000e-08  7.561002796e-01  6.219775835e-01 
 3.390000000e-08  8.944545182e-01  8.881200251e-01 
 3.590000000e-08  6.484309554e-01  7.781555678e-01 
 3.790000000e-08  3.391861019e-01  4.356279284e-01 
 3.990000000e-08  3.704047233e-01  3.076690994e-01 
 4.190000000e-08  7.013350334e-01  5.613165018e-01 
 4.390000000e-08  8.999832007e-01  8.654532059e-01 
 4.590000000e-08  7.070369626e-01  8.230773384e-01 
 4.790000000e-08  3.743655114e-01  4.894893097e-01 
 4.990000000e-08  3.362352199e-01  3.001624940e-01 
 5.190000000e-08  6.424207214e-01  5.022427243e-01 
 5.390000000e-08  8.932308420e-01  8.319424340e-01 
 5.590000000e-08  7.612605673e-01  8.588619935e-01 
 5.790000000e-08  4.187823510e-01  5.478587497e-01 
 5.990000000e-08  3.128632431e-01  3.049330108e-01 
 6.190000000e-08  5.817697321e-01  4.471691555e-01 
 6.390000000e-08  8.744729972e-01  7.889084597e-01 
 6.590000000e-08  8.088826591e-01  8.840457475e-01 
 6.790000000e-08  4.706186374e-01  6.083696378e-01 
 6.990000000e-08  3.012478333e-01  3.217821708e-01 
 7.190000000e-08  5.218652437e-01  3.983504444e-01 
 1.900000000e-09  8.925730000e-01  8.140625613e-01 
 3.900000000e-09  7.098712555e-01  8.400010983e-01 
 5.900000000e-09  3.407006603e-01  4.586202798e-01 
 7.900000000e-09  4.115980415e-01  3.171773659e-01 
 9.900000000e-09  8.022397090e-01  6.557261043e-01 
 1.190000000e-08  8.496510879e-01  8.996987882e-01 
 1.390000000e-08  4.733683580e-01  6.350403333e-01 
 1.590000000e-08  3.119978918e-01  3.109130088e-01 
 1.790000000e-08  6.394088820e-01  4.774307349e-01 
 1.990000000e-08  8.999365281e-01  8.519599091e-01 
 2.190000000e-08  6.514289349e-01  7.988942237e-01 
 2.390000000e-08  3.156375953e-01  4.082777941e-01 
 2.590000000e-08  4.624509918e-01  3.430471262e-01 
 2.790000000e-08  8.427040662e-01  7.138991015e-01 
 2.990000000e-08  8.110532640e-01  8.914578757e-01 
 3.190000000e-08  4.212148668e-01  5.743714125e-01 
 3.390000000e-08  3.348008745e-01  3.007790246e-01 
 3.590000000e-08  6.984680521e-01  5.350087483e-01 
 3.790000000e-08  8.950206907e-01  8.795377109e-01 
 3.990000000e-08  5.908806647e-01  7.496531802e-01 
 4.190000000e-08  3.022169269e-01  3.657855944e-01 
 4.390000000e-08  5.189340568e-01  3.794140312e-01 
 4.590000000e-08  8.732317197e-01  7.674166968e-01 
 4.790000000e-08  7.638154740e-01  8.712851024e-01 
 4.990000000e-08  3.763797795e-01  5.147518119e-01 
 5.190000000e-08  3.684603683e-01  3.028961084e-01 
 5.390000000e-08  7.534965196e-01  5.952936097e-01 
 5.590000000e-08  8.780266869e-01  8.956711855e-01 
 5.790000000e-08  5.307059878e-01  6.942773366e-01 
 5.990000000e-08  3.009854614e-01  3.328799747e-01 
 6.190000000e-08  5.787361815e-01  4.248250801e-01 
 6.390000000e-08  8.925729888e-01  8.140656712e-01 
 6.590000000e-08  7.098712060e-01  8.400005901e-01 
 6.790000000e-08  3.407018566e-01  4.586183053e-01 
 6.990000000e-08  4.115983886e-01  3.171770271e-01 
 7.190000000e-08  8.022396048e-01  6.557256749e-01 
 1.900000000e-09  8.998602768e-01  8.364586881e-01 
 3.900000000e-09  5.939199225e-01  7.721642592e-01 
 5.900000000e-09  3.007553868e-01  3.461013117e-01 
 7.900000000e-09  6.363929953e-01  4.535556178e-01 
 9.900000000e-09  8.955566471e-01  8.687325659e-01 
 1.190000000e-08  5.336672560e-01  7.192194578e-01 
 1.390000000e-08  3.111625904e-01  3.191895399e-01 
 1.590000000e-08  6.955910154e-01  5.092242486e-01 
 1.790000000e-08  8.791541643e-01  8.900063023e-01 
 1.990000000e-08  4.761312143e-01  6.613588652e-01 
 2.190000000e-08  3.333937468e-01  3.037747285e-01 
 2.390000000e-08  7.508764006e-01  5.686062555e-01 
 2.590000000e-08  8.513247809e-01  8.994060310e-01 
 2.790000000e-08  4.236649246e-01  6.010354180e-01 
 2.990000000e-08  3.665395279e-01  3.004860154e-01 
 3.190000000e-08  7.999846421e-01  6.292788380e-01 
 3.390000000e-08  8.132041879e-01  8.965465778e-01 
 3.590000000e-08  3.784196331e-01  5.406880801e-01 
 3.790000000e-08  4.092431584e-01  3.094632659e-01 
 3.990000000e-08  8.409050056e-01  6.887520399e-01 
 4.190000000e-08  7.663536586e-01  8.815477977e-01 
 4.390000000e-08  3.422442795e-01  4.827314111e-01 
 4.590000000e-08  4.597561435e-01  3.303299696e-01 
 4.790000000e-08  8.719633538e-01  7.445853005e-01 
 4.990000000e-08  7.126945295e-01  8.550247438e-01 
 5.190000000e-08  3.166217477e-01  4.295820748e-01 
 5.390000000e-08  5.160109252e-01  3.622393940e-01 
 5.590000000e-08  8.918865193e-01  7.945178044e-01 
 5.790000000e-08  6.544211011e-01  8.180575097e-01 
 5.990000000e-08  3.026006773e-01  3.834005752e-01 
 6.190000000e-08  5.757047711e-01  4.038992092e-01 
 6.390000000e-08  8.998603507e-01  8.364801348e-01 
 6.590000000e-08  5.939199491e-01  7.721442950e-01 
 6.790000000e-08  3.007546202e-01  3.461011647e-01 
 6.990000000e-08  6.363928543e-01  4.535555173e-01 
 7.190000000e-08  8.955569699e-01  8.687322924e-01 
 1.900000000e-09  8.960639223e-01  8.557942012e-01 
 3.900000000e-09  4.789065742e-01  6.872624306e-01 
 5.900000000e-09  3.646428241e-01  3.004557674e-01 
 7.900000000e-09  8.390813443e-01  6.628958820e-01 
 9.900000000e-09  7.155058813e-01  8.680108248e-01 
 1.190000000e-08  3.030173736e-01  4.027500618e-01 
 1.390000000e-08  6.333732724e-01  4.308742664e-01 
 1.590000000e-08  8.802529589e-01  8.820371625e-01 
 1.790000000e-08  4.261339269e-01  6.277215936e-01 
 1.990000000e-08  4.069070060e-01  3.040567920e-01 
 2.190000000e-08  8.706645121e-01  7.206187904e-01 
 2.390000000e-08  6.574081302e-01  8.354758802e-01 
 2.590000000e-08  3.005573365e-01  3.613359772e-01 
 2.790000000e-08  6.927049772e-01  4.841752021e-01 
 2.990000000e-08  8.529694238e-01  8.967309929e-01 
 3.190000000e-08  3.804797353e-01  5.670798485e-01 
 3.390000000e-08  4.570756761e-01  3.197705224e-01 
 3.590000000e-08  8.911694913e-01  7.733981972e-01 
 3.790000000e-08  5.969598278e-01  7.933043724e-01 
 3.990000000e-08  3.103554570e-01  3.296968806e-01 
 4.190000000e-08  7.482402981e-01  5.421977327e-01 
 4.390000000e-08  8.153309905e-01  8.992769827e-01 
 4.590000000e-08  3.438118279e-01  5.077712712e-01 
 4.790000000e-08  5.130966038e-01  3.469572751e-01 
 4.990000000e-08  8.997506576e-01  8.190819156e-01 
 5.190000000e-08  5.366356465e-01  7.432159758e-01 
 5.390000000e-08  3.320127706e-01  3.091154172e-01 
 5.590000000e-08  7.977064378e-01  6.026284546e-01 
 5.790000000e-08  7.688746511e-01  8.895721074e-01 
 5.990000000e-08  3.176348973e-01  4.522081718e-01 
 6.190000000e-08  5.726758804e-01  3.845016778e-01 
 6.390000000e-08  8.960625296e-01  8.558080385e-01 
 6.590000000e-08  4.789065611e-01  6.872662772e-01 
 6.790000000e-08  3.646428271e-01  3.004559963e-01 
 6.990000000e-08  8.390811284e-01  6.629191190e-01 
 7.190000000e-08  7.155057614e-01  8.680106979e-01 
 1.900000000e-09  8.813221717e-01  8.718260831e-01 
 3.900000000e-09  3.825622563e-01  5.937435955e-01 
 5.900000000e-09  5.101921216e-01  3.336934300e-01 
 7.900000000e-09  8.965398125e-01  8.408271557e-01 
 9.900000000e-09  4.286202177e-01  6.541875003e-01 
 1.190000000e-08  4.544105431e-01  3.114429553e-01 
 1.390000000e-08  8.996139253e-01  7.999681160e-01 
 1.590000000e-08  4.816939841e-01  7.124294417e-01 
 1.790000000e-08  4.045907301e-01  3.010050706e-01 
 1.990000000e-08  8.904194312e-01  7.509203681e-01 
 2.190000000e-08  5.396112104e-01  7.660314530e-01 
 2.390000000e-08  3.627702958e-01  3.028084381e-01 
 2.590000000e-08  8.693398191e-01  6.956920991e-01 
 2.790000000e-08  5.999999914e-01  8.128969066e-01 
 2.990000000e-08  3.306613415e-01  3.167852373e-01 
 3.190000000e-08  8.372298891e-01  6.365480900e-01 
 3.390000000e-08  6.603889324e-01  8.510196997e-01 
 3.590000000e-08  3.095802446e-01  3.423514185e-01 
 3.790000000e-08  7.954094566e-01  5.759194480e-01 
 3.990000000e-08  7.183058642e-01  8.788616547e-01 
 4.190000000e-08  3.003851530e-01  3.784328528e-01 
 4.390000000e-08  7.455887606e-01  5.162627476e-01 
 4.590000000e-08  7.713803432e-01  8.952898648e-01 
 4.790000000e-08  3.034614256e-01  4.236487954e-01 
 4.990000000e-08  6.898083525e-01  4.600392377e-01 
 5.190000000e-08  8.174377604e-01  8.996300025e-01 
 5.390000000e-08  3.186775540e-01  4.760536418e-01 
 5.590000000e-08  6.303504086e-01  4.095471219e-01 
 5.790000000e-08  8.545903569e-01  8.916973323e-01 
 5.990000000e-08  3.454099879e-01  5.335324370e-01 
 6.190000000e-08  5.696498805e-01  3.668469270e-01 
 6.390000000e-08  8.813227807e-01  8.718273025e-01 
 6.590000000e-08  3.825649484e-01  5.937316511e-01 
 6.790000000e-08  5.101920670e-01  3.336920527e-01 
 6.990000000e-08  8.965394127e-01  8.408275671e-01 
 7.190000000e-08  4.286217253e-01  6.541922089e-01 
 1.900000000e-09  8.561849164e-01  8.843559174e-01 
 3.900000000e-09  3.197488478e-01  5.008534287e-01 
 5.900000000e-09  6.869028287e-01  4.370301016e-01 
 7.900000000e-09  7.738656626e-01  8.986577409e-01 
 9.900000000e-09  3.002504973e-01  3.973497979e-01 
 1.190000000e-08  7.930936818e-01  5.494289005e-01 
 1.390000000e-08  6.633635170e-01  8.645595055e-01 
 1.590000000e-08  3.293362086e-01  3.266918300e-01 
 1.790000000e-08  8.679863054e-01  6.700592421e-01 
 1.990000000e-08  5.425923866e-01  7.875823947e-01 
 2.190000000e-08  4.022930996e-01  3.003356107e-01 
 2.390000000e-08  8.994443601e-01  7.792912672e-01 
 2.590000000e-08  4.311248885e-01  6.802000274e-01 
 2.790000000e-08  5.072963072e-01  3.225490296e-01 
 2.990000000e-08  8.823628037e-01  8.594586072e-01 
 3.190000000e-08  3.470311282e-01  5.598164936e-01 
 3.390000000e-08  6.273241789e-01  3.897321727e-01 
 3.590000000e-08  8.195196033e-01  8.975996404e-01 
 3.790000000e-08  3.039363612e-01  4.459515093e-01 
 3.990000000e-08  7.429227300e-01  4.909954382e-01 
 4.190000000e-08  7.210934537e-01  8.874932675e-01 
 4.390000000e-08  3.088318917e-01  3.570509554e-01 
 4.590000000e-08  8.353571342e-01  6.099290120e-01 
 4.790000000e-08  6.030401468e-01  8.307976855e-01 
 4.990000000e-08  3.609212654e-01  3.075285478e-01 
 5.190000000e-08  8.896452667e-01  7.272528057e-01 
 5.390000000e-08  4.844947348e-01  7.366959075e-01 
 5.590000000e-08  4.517593165e-01  3.054130086e-01 
 5.790000000e-08  8.969848503e-01  8.239511632e-01 
 5.990000000e-08  3.846705143e-01  6.204269921e-01 
 6.190000000e-08  5.666266919e-01  3.510640089e-01 
 6.390000000e-08  8.561850805e-01  8.843618354e-01 
 6.590000000e-08  3.197450165e-01  5.008542993e-01 
 6.790000000e-08  6.869030590e-01  4.370257673e-01 
 6.990000000e-08  7.738643052e-01  8.986569007e-01 
 7.190000000e-08  3.002482755e-01  3.973588322e-01 
 1.900000000e-09  8.215804085e-01  8.931964211e-01 
 3.900000000e-09  3.001434360e-01  4.178341210e-01 
 5.900000000e-09  8.334583783e-01  5.832344874e-01 
 7.900000000e-09  5.455794423e-01  8.076007145e-01 
 9.900000000e-09  4.491246144e-01  3.017269040e-01 
 1.190000000e-08  8.833771750e-01  8.450346476e-01 
 1.390000000e-08  3.208489477e-01  5.264315288e-01 
 1.590000000e-08  7.402426343e-01  4.666092252e-01 
 1.790000000e-08  6.663324491e-01  8.759930349e-01 
 1.990000000e-08  3.590980752e-01  3.145514749e-01 
 2.190000000e-08  8.992429068e-01  7.571636130e-01 
 2.390000000e-08  3.867996904e-01  6.469431584e-01 
 2.590000000e-08  6.242952745e-01  3.716054399e-01 
 2.790000000e-08  7.763338780e-01  8.996508858e-01 
 2.990000000e-08  3.081129855e-01  3.736726897e-01 
 3.190000000e-08  8.666080449e-01  6.438036317e-01 
 3.390000000e-08  4.873066903e-01  7.598539965e-01 
 3.590000000e-08  5.044100165e-01  3.136172039e-01 
 3.790000000e-08  8.577539002e-01  8.747397088e-01 
 3.990000000e-08  3.044465303e-01  4.694660337e-01 
 4.190000000e-08  7.907570902e-01  5.233878657e-01 
 4.390000000e-08  6.060800669e-01  8.468478442e-01 
 4.590000000e-08  4.000176194e-01  3.020447699e-01 
 4.790000000e-08  8.973947753e-01  8.053005278e-01 
 4.990000000e-08  3.486780141e-01  5.864132560e-01 
 5.190000000e-08  6.839884259e-01  4.153246774e-01 
 5.390000000e-08  7.238675243e-01  8.938355766e-01 
 5.590000000e-08  3.280364198e-01  3.387729576e-01 
 5.790000000e-08  8.888377288e-01  7.025769706e-01 
 5.990000000e-08  4.336452485e-01  7.055601060e-01 
 6.190000000e-08  5.636073080e-01  3.372194007e-01 
 6.390000000e-08  8.215800353e-01  8.931966942e-01 
 6.590000000e-08  3.001434248e-01  4.178396894e-01 
 6.790000000e-08  8.334605341e-01  5.832382578e-01 
 6.990000000e-08  5.455793548e-01  8.075982568e-01 
 7.190000000e-08  4.491258971e-01  3.017258574e-01 
 1.900000000e-09  7.787830364e-01  8.982617811e-01 
 3.900000000e-09  3.267726792e-01  3.529220315e-01 
 5.900000000e-09  8.990123581e-01  7.338014120e-01 
 7.900000000e-09  3.503487481e-01  6.130974086e-01 
 9.900000000e-09  7.375472743e-01  4.432892433e-01 
 1.190000000e-08  6.091191473e-01  8.609318771e-01 
 1.390000000e-08  4.465038522e-01  3.004127563e-01 
 1.590000000e-08  8.592955765e-01  8.629508853e-01 
 1.790000000e-08  3.000672157e-01  4.397646778e-01 
 1.990000000e-08  8.651951810e-01  6.172417021e-01 
 2.190000000e-08  4.361849047e-01  7.300710092e-01 
 2.390000000e-08  6.212637797e-01  3.553011598e-01 
 2.590000000e-08  7.266316626e-01  8.978354955e-01 
 2.790000000e-08  3.572980141e-01  3.238707690e-01 
 2.990000000e-08  8.977786966e-01  7.850206018e-01 
 3.190000000e-08  3.219773674e-01  5.525792642e-01 
 3.390000000e-08  7.883987399e-01  4.979537536e-01 
 3.590000000e-08  5.485720306e-01  8.259612758e-01 
 3.790000000e-08  5.015326445e-01  3.069642483e-01 
 3.990000000e-08  8.236183719e-01  8.864691742e-01 
 4.190000000e-08  3.074288795e-01  3.920395856e-01 
 4.390000000e-08  8.879989153e-01  6.770878291e-01 
 4.590000000e-08  3.889497396e-01  6.730815092e-01 
 4.790000000e-08  6.810650277e-01  3.951081044e-01 
 4.990000000e-08  6.692939348e-01  8.852263085e-01 
 5.190000000e-08  3.977618944e-01  3.061277209e-01 
 5.390000000e-08  8.843605522e-01  8.286679503e-01 
 5.590000000e-08  3.049787184e-01  4.940042431e-01 
 5.790000000e-08  8.315403324e-01  5.567384039e-01 
 5.990000000e-08  4.901284728e-01  7.817314608e-01 
 6.190000000e-08  5.605917872e-01  3.255135825e-01 
 6.390000000e-08  7.787843883e-01  8.982598997e-01 
 6.590000000e-08  3.267692182e-01  3.529206736e-01 
 6.790000000e-08  8.990126331e-01  7.337974663e-01 
 6.990000000e-08  3.503519592e-01  6.130627873e-01 
 7.190000000e-08  7.375494646e-01  4.433276893e-01 
 1.900000000e-09  7.293788863e-01  8.994752622e-01 
 3.900000000e-09  3.955258927e-01  3.125420702e-01 
 5.900000000e-09  8.608087122e-01  8.490954323e-01 
 7.900000000e-09  3.067737412e-01  4.121584467e-01 
 9.900000000e-09  8.987459402e-01  7.093935882e-01 
 1.190000000e-08  3.231328890e-01  5.790964485e-01 
 1.390000000e-08  8.295936006e-01  5.304914436e-01 
 1.590000000e-08  4.387422108e-01  7.535119736e-01 
 1.790000000e-08  6.781330695e-01  3.765294161e-01 
 1.990000000e-08  6.121574652e-01  8.729408696e-01 
 2.190000000e-08  4.986671318e-01  3.026426046e-01 
 2.390000000e-08  7.812138682e-01  8.945006282e-01 
 2.590000000e-08  3.555265270e-01  3.353872249e-01 
