 time             v(vi)            v(vo)           
 2.790000000e-08  3.146733754e-01  3.002946785e-01 
 2.990000000e-08  4.705894858e-01  3.849507975e-01 
 3.190000000e-08  7.070086910e-01  6.031041838e-01 
 3.390000000e-08  8.768607267e-01  8.192783345e-01 
 3.590000000e-08  8.744855188e-01  8.993568538e-01 
 3.790000000e-08  7.013635419e-01  7.932365916e-01 
 3.990000000e-08  4.651874089e-01  5.665886379e-01 
 4.190000000e-08  3.128727012e-01  3.607756776e-01 
 4.390000000e-08  3.391693301e-01  3.040677455e-01 
 4.590000000e-08  5.277209042e-01  4.313961757e-01 
 4.790000000e-08  7.612355059e-01  6.633253857e-01 
 4.990000000e-08  8.944502046e-01  8.559407665e-01 
 5.190000000e-08  8.444961776e-01  8.896389384e-01 
 5.390000000e-08  6.424510384e-01  7.430506997e-01 
 5.590000000e-08  4.139988415e-01  5.071979412e-01 
 5.790000000e-08  3.012500370e-01  3.292375611e-01 
 5.990000000e-08  3.743436753e-01  3.199508388e-01 
 6.190000000e-08  5.878114289e-01  4.847245516e-01 
 6.390000000e-08  8.088612416e-01  7.209677531e-01 
 6.590000000e-08  8.999848354e-01  8.821450100e-01 
 6.790000000e-08  8.044975895e-01  8.680594056e-01 
 6.990000000e-08  5.818006357e-01  6.870044998e-01 
 7.190000000e-08  3.704250148e-01  4.516299701e-01 
 1.900000000e-09  8.462078765e-01  7.487817514e-01 
 3.900000000e-09  8.757008719e-01  8.995977585e-01 
 5.900000000e-09  6.454660479e-01  7.684078131e-01 
 7.900000000e-09  3.723994788e-01  4.780822795e-01 
 9.900000000e-09  3.137465167e-01  3.029457976e-01 
 1.190000000e-08  5.247665766e-01  4.078659313e-01 
 1.390000000e-08  8.066626318e-01  6.933312892e-01 
 1.590000000e-08  8.938658042e-01  8.910799126e-01 
 1.790000000e-08  7.042266880e-01  8.149504584e-01 
 1.990000000e-08  4.164003966e-01  5.358284091e-01 
 2.190000000e-08  3.015352219e-01  3.173225997e-01 
 2.390000000e-08  4.678463849e-01  3.654798110e-01 
 2.590000000e-08  7.586573092e-01  6.341580130e-01 
 2.790000000e-08  8.999993525e-01  8.706721295e-01 
 2.990000000e-08  7.587206877e-01  8.526620452e-01 
 3.190000000e-08  4.679176601e-01  5.962100419e-01 
 3.390000000e-08  3.015435264e-01  3.432897576e-01 
 3.590000000e-08  4.163371199e-01  3.326726046e-01 
 3.790000000e-08  7.041560609e-01  5.735862007e-01 
 3.990000000e-08  8.938507017e-01  8.392181128e-01 
 4.190000000e-08  8.067168483e-01  8.799953798e-01 
 4.390000000e-08  5.248422010e-01  6.567435284e-01 
 4.590000000e-08  3.137704524e-01  3.797984765e-01 
 4.790000000e-08  3.723469019e-01  3.107932546e-01 
 4.990000000e-08  6.453904504e-01  5.140862710e-01 
 5.190000000e-08  8.756719703e-01  7.979921535e-01 
 5.390000000e-08  8.462495841e-01  8.958577491e-01 
 5.590000000e-08  5.848438807e-01  7.149541260e-01 
 5.790000000e-08  3.377165003e-01  4.253532260e-01 
 5.990000000e-08  3.376768007e-01  3.007437320e-01 
 6.190000000e-08  5.847666414e-01  4.580832958e-01 
 6.390000000e-08  8.462071942e-01  7.486954505e-01 
 6.590000000e-08  8.757008753e-01  8.995964037e-01 
 6.790000000e-08  6.454659315e-01  7.684123181e-01 
 6.990000000e-08  3.723994753e-01  4.780933803e-01 
 7.190000000e-08  3.137468904e-01  3.029481191e-01 
 1.900000000e-09  8.744553853e-01  7.748938673e-01 
 3.900000000e-09  8.089148030e-01  8.891686127e-01 
 5.900000000e-09  4.706611910e-01  6.258908342e-01 
 7.900000000e-09  3.012432507e-01  3.286061609e-01 
 9.900000000e-09  5.218198791e-01  3.861966999e-01 
 1.190000000e-08  8.444533006e-01  7.222889510e-01 
 1.390000000e-08  8.479768209e-01  8.991505617e-01 
 1.590000000e-08  5.277970296e-01  6.855843454e-01 
 1.790000000e-08  3.018689021e-01  3.598713811e-01 
 1.990000000e-08  4.651170787e-01  3.482926019e-01 
 2.190000000e-08  8.044427689e-01  6.648141222e-01 
 2.390000000e-08  8.768882514e-01  8.968897022e-01 
 2.590000000e-08  5.878886814e-01  7.417718446e-01 
 2.790000000e-08  3.146994759e-01  4.009864064e-01 
 2.990000000e-08  4.139364744e-01  3.206620677e-01 
 3.190000000e-08  7.560623015e-01  6.046852754e-01 
 3.390000000e-08  8.944637165e-01  8.824958178e-01 
 3.590000000e-08  6.484762526e-01  7.921004336e-01 
 3.790000000e-08  3.392093850e-01  4.502923996e-01 
 3.990000000e-08  3.703737500e-01  3.044467050e-01 
 4.190000000e-08  7.012922001e-01  5.443513653e-01 
 4.390000000e-08  8.999827960e-01  8.565674414e-01 
 4.590000000e-08  7.070793664e-01  8.345381323e-01 
 4.790000000e-08  3.743967085e-01  5.057587137e-01 
 4.990000000e-08  3.362117110e-01  3.003316987e-01 
 5.190000000e-08  6.423752089e-01  4.862813319e-01 
 5.390000000e-08  8.932220526e-01  8.201704268e-01 
 5.590000000e-08  7.612982110e-01  8.673355688e-01 
 5.790000000e-08  4.188207504e-01  5.650992078e-01 
 5.990000000e-08  3.128499223e-01  3.084892166e-01 
 6.190000000e-08  5.817234403e-01  4.328397415e-01 
 6.390000000e-08  8.744554837e-01  7.748045536e-01 
 6.590000000e-08  8.089148099e-01  8.891691706e-01 
 6.790000000e-08  4.706611960e-01  6.258716317e-01 
 6.990000000e-08  3.012426964e-01  3.286072760e-01 
 7.190000000e-08  5.218199042e-01  3.862046361e-01 
 1.900000000e-09  8.925616206e-01  7.991083290e-01 
 3.900000000e-09  7.099206095e-01  8.517903154e-01 
 5.900000000e-09  3.407303756e-01  4.767059216e-01 
 7.900000000e-09  4.115549408e-01  3.113643639e-01 
 9.900000000e-09  8.022017394e-01  6.357066979e-01 
 1.190000000e-08  8.496787920e-01  8.995028870e-01 
 1.390000000e-08  4.734180560e-01  6.552936574e-01 
 1.590000000e-08  3.119820466e-01  3.168768125e-01 
 1.790000000e-08  6.393556382e-01  4.596006911e-01 
 1.990000000e-08  8.999354307e-01  8.399649563e-01 
 2.190000000e-08  6.514815580e-01  8.138832657e-01 
 2.390000000e-08  3.156555828e-01  4.241224734e-01 
 2.590000000e-08  4.624011876e-01  3.335568611e-01 
 2.790000000e-08  8.426740205e-01  6.947447738e-01 
 2.990000000e-08  8.110911116e-01  8.954869537e-01 
 3.190000000e-08  4.212598940e-01  5.947170429e-01 
 3.390000000e-08  3.347741904e-01  3.028367791e-01 
 3.590000000e-08  6.984178837e-01  5.156820100e-01 
 3.790000000e-08  8.950304103e-01  8.711404324e-01 
 3.990000000e-08  5.909347141e-01  7.671700293e-01 
 4.190000000e-08  3.022227223e-01  3.787747901e-01 
 4.390000000e-08  5.188813615e-01  3.666328813e-01 
 4.590000000e-08  8.732101266e-01  7.499335039e-01 
 4.790000000e-08  7.638594525e-01  8.793718092e-01 
 4.990000000e-08  3.764187242e-01  5.343557430e-01 
 5.190000000e-08  3.684243956e-01  3.009765245e-01 
 5.390000000e-08  7.534507293e-01  5.751771006e-01 
 5.590000000e-08  8.780466358e-01  8.912729527e-01 
 5.790000000e-08  5.307589839e-01  7.135676271e-01 
 5.990000000e-08  3.009815641e-01  3.425377841e-01 
 6.190000000e-08  5.786819940e-01  4.092312404e-01 
 6.390000000e-08  8.925617037e-01  7.990002459e-01 
 6.590000000e-08  7.099205196e-01  8.517994911e-01 
 6.790000000e-08  3.407303089e-01  4.767033862e-01 
 6.990000000e-08  4.115550489e-01  3.113645290e-01 
 7.190000000e-08  8.022017401e-01  6.357021151e-01 
 1.900000000e-09  8.998570656e-01  8.211557261e-01 
 3.900000000e-09  5.939816761e-01  7.909089303e-01 
 5.900000000e-09  3.007502424e-01  3.589949704e-01 
 7.900000000e-09  6.363321628e-01  4.342992699e-01 
 9.900000000e-09  8.955664190e-01  8.571651090e-01 
 1.190000000e-08  5.337285883e-01  7.404362869e-01 
 1.390000000e-08  3.111447434e-01  3.280378333e-01 
 1.590000000e-08  6.955338488e-01  4.878612091e-01 
 1.790000000e-08  8.791765813e-01  8.828112061e-01 
 1.990000000e-08  4.761886261e-01  6.841499889e-01 
 2.190000000e-08  3.333636455e-01  3.082350860e-01 
 2.390000000e-08  7.508237690e-01  5.459739607e-01 
 2.590000000e-08  8.513549272e-01  8.969148092e-01 
 2.790000000e-08  4.237175027e-01  6.243930513e-01 
 2.990000000e-08  3.664977578e-01  3.004158489e-01 
 3.190000000e-08  7.999398413e-01  6.062688276e-01 
 3.390000000e-08  8.132451006e-01  8.988904502e-01 
 3.590000000e-08  3.784630577e-01  5.636145106e-01 
 3.790000000e-08  4.091925282e-01  3.048758485e-01 
 3.990000000e-08  8.408686249e-01  6.662981413e-01 
 4.190000000e-08  7.664035816e-01  8.886411076e-01 
 4.390000000e-08  3.422778585e-01  5.043395983e-01 
 4.590000000e-08  4.597003021e-01  3.214125825e-01 
 4.790000000e-08  8.719376298e-01  7.236294437e-01 
 4.990000000e-08  7.127503913e-01  8.665634362e-01 
 5.190000000e-08  3.166439522e-01  4.490183355e-01 
 5.390000000e-08  5.159510902e-01  3.493219158e-01 
 5.590000000e-08  8.918726481e-01  7.759192691e-01 
 5.790000000e-08  6.544812553e-01  8.335431269e-01 
 5.990000000e-08  3.026099977e-01  3.998685113e-01 
 6.190000000e-08  5.756430022e-01  3.874909563e-01 
 6.390000000e-08  8.998585945e-01  8.210416357e-01 
 6.590000000e-08  5.939816756e-01  7.909333741e-01 
 6.790000000e-08  3.007502214e-01  3.589955766e-01 
 6.990000000e-08  6.363322150e-01  4.343019446e-01 
 7.190000000e-08  8.955664051e-01  8.571653788e-01 
 1.900000000e-09  8.960746727e-01  8.407997597e-01 
 3.900000000e-09  4.789717269e-01  7.121647273e-01 
 5.900000000e-09  3.645964590e-01  3.027772049e-01 
 7.900000000e-09  8.390389053e-01  6.372188071e-01 
 9.900000000e-09  7.155685742e-01  8.786886911e-01 
 1.190000000e-08  3.030252231e-01  4.229269539e-01 
 1.390000000e-08  6.333047650e-01  4.106226726e-01 
 1.590000000e-08  8.802777756e-01  8.715878250e-01 
 1.790000000e-08  4.261919076e-01  6.538184347e-01 
 1.990000000e-08  4.068516568e-01  3.012583586e-01 
 2.190000000e-08  8.706354532e-01  6.961555710e-01 
 2.390000000e-08  6.574753765e-01  8.508864452e-01 
 2.590000000e-08  3.005523600e-01  3.778116535e-01 
 2.790000000e-08  6.926400577e-01  4.611355066e-01 
 2.990000000e-08  8.530052961e-01  8.914182858e-01 
 3.190000000e-08  3.805300645e-01  5.932236078e-01 
 3.390000000e-08  4.570133427e-01  3.119754425e-01 
 3.590000000e-08  8.911527783e-01  7.511449255e-01 
 3.790000000e-08  5.970292336e-01  8.127824129e-01 
 3.990000000e-08  3.103355756e-01  3.418363492e-01 
 4.190000000e-08  7.481824253e-01  5.172950525e-01 
 4.390000000e-08  8.153761770e-01  8.993580640e-01 
 4.590000000e-08  3.438520743e-01  5.329102771e-01 
 4.790000000e-08  5.130296698e-01  3.344737207e-01 
 4.990000000e-08  8.997502467e-01  7.999860753e-01 
 5.190000000e-08  5.367046918e-01  7.658906039e-01 
 5.390000000e-08  3.319788422e-01  3.164814773e-01 
 5.590000000e-08  7.976563198e-01  5.768011876e-01 
 5.790000000e-08  7.689304414e-01  8.950624600e-01 
 5.990000000e-08  3.176595021e-01  4.753522877e-01 
 6.190000000e-08  5.726063222e-01  3.678164190e-01 
 6.390000000e-08  8.960728771e-01  8.406887112e-01 
 6.590000000e-08  4.789708227e-01  7.121625400e-01 
 6.790000000e-08  3.645962875e-01  3.027726620e-01 
 6.990000000e-08  8.390389062e-01  6.372214105e-01 
 7.190000000e-08  7.155685737e-01  8.786885328e-01 
 1.900000000e-09  8.813486306e-01  8.578337349e-01 
 3.900000000e-09  3.826202384e-01  6.228807064e-01 
 5.900000000e-09  5.101167888e-01  3.222044640e-01 
 7.900000000e-09  8.965484591e-01  8.218828888e-01 
 9.900000000e-09  4.286868994e-01  6.826890254e-01 
 1.190000000e-08  4.543400247e-01  3.053504950e-01 
 1.390000000e-08  8.996083928e-01  7.770050829e-01 
 1.590000000e-08  4.817664879e-01  7.390617143e-01 
 1.790000000e-08  4.045286166e-01  3.005507363e-01 
 1.990000000e-08  8.904027231e-01  7.249363120e-01 
 2.190000000e-08  5.396870616e-01  7.896928986e-01 
 2.390000000e-08  3.627208069e-01  3.080320426e-01 
 2.590000000e-08  8.693065904e-01  6.677735191e-01 
 2.790000000e-08  6.000770705e-01  8.324985024e-01 
 2.990000000e-08  3.306253746e-01  3.274979960e-01 
 3.190000000e-08  8.371850022e-01  6.078425581e-01 
 3.390000000e-08  6.604636977e-01  8.657446943e-01 
 3.590000000e-08  3.095596330e-01  3.581714584e-01 
 3.790000000e-08  7.953543862e-01  5.475913138e-01 
 3.990000000e-08  7.183745422e-01  8.880575180e-01 
 4.190000000e-08  3.003821460e-01  3.988019067e-01 
 4.390000000e-08  7.455235899e-01  4.894361407e-01 
 4.590000000e-08  7.714411425e-01  8.985815839e-01 
 4.790000000e-08  3.034724489e-01  4.477226182e-01 
 4.990000000e-08  6.897360081e-01  4.357704573e-01 
 5.190000000e-08  8.174862296e-01  8.968900672e-01 
 5.390000000e-08  3.187047670e-01  5.029252632e-01 
 5.590000000e-08  6.302739234e-01  3.887976103e-01 
 5.790000000e-08  8.546297934e-01  8.830829283e-01 
 5.990000000e-08  3.454511372e-01  5.621237165e-01 
 6.190000000e-08  5.695725805e-01  3.504080728e-01 
 6.390000000e-08  8.813473429e-01  8.577298029e-01 
 6.590000000e-08  3.826177770e-01  6.228882081e-01 
 6.790000000e-08  5.101173130e-01  3.222075338e-01 
 6.990000000e-08  8.965484520e-01  8.218848280e-01 
 7.190000000e-08  4.286868945e-01  6.826896715e-01 
 1.900000000e-09  8.562284005e-01  8.720823324e-01 
 3.900000000e-09  3.197810447e-01  5.314366611e-01 
 5.900000000e-09  6.868235395e-01  4.120394903e-01 
 7.900000000e-09  7.739316123e-01  8.991642909e-01 
 9.900000000e-09  3.002472899e-01  4.217661026e-01 
 1.190000000e-08  7.930294002e-01  5.189064416e-01 
 1.390000000e-08  6.634457624e-01  8.779542829e-01 
 1.590000000e-08  3.292965192e-01  3.411793327e-01 
 1.790000000e-08  8.679510219e-01  6.387693255e-01 
 1.990000000e-08  5.426763046e-01  8.115978491e-01 
 2.190000000e-08  4.022282277e-01  3.027625082e-01 
 2.390000000e-08  8.994373190e-01  7.523410734e-01 
 2.590000000e-08  4.311962322e-01  7.107252138e-01 
 2.790000000e-08  5.072136972e-01  3.126420124e-01 
 2.990000000e-08  8.823904868e-01  8.413727146e-01 
 3.190000000e-08  3.470763353e-01  5.917430117e-01 
 3.390000000e-08  6.272398391e-01  3.690436839e-01 
 3.590000000e-08  8.195739608e-01  8.915162236e-01 
 3.790000000e-08  3.039540169e-01  4.740039314e-01 
 3.990000000e-08  7.428504777e-01  4.626655945e-01 
 4.190000000e-08  7.211684092e-01  8.945855732e-01 
 4.390000000e-08  3.088121641e-01  3.768761442e-01 
 4.590000000e-08  8.353063502e-01  5.784087822e-01 
 4.790000000e-08  6.031248789e-01  8.499155429e-01 
 4.990000000e-08  3.608654784e-01  3.161334758e-01 
 5.190000000e-08  8.896250466e-01  6.975443627e-01 
 5.390000000e-08  4.845748218e-01  7.645631966e-01 
 5.590000000e-08  4.516840013e-01  3.015888155e-01 
 5.790000000e-08  8.969932774e-01  8.009435423e-01 
 5.990000000e-08  3.847311240e-01  6.523149531e-01 
 6.190000000e-08  5.665419364e-01  3.354410106e-01 
 6.390000000e-08  8.562273394e-01  8.719867796e-01 
 6.590000000e-08  3.197808472e-01  5.314430246e-01 
 6.790000000e-08  6.868226584e-01  4.120201965e-01 
 6.990000000e-08  7.739315984e-01  8.991635198e-01 
 7.190000000e-08  3.002460364e-01  4.217584037e-01 
 1.900000000e-09  8.216412174e-01  8.833809595e-01 
 3.900000000e-09  3.001411849e-01  4.464761573e-01 
 5.900000000e-09  8.334023499e-01  5.492196237e-01 
 7.900000000e-09  5.456711831e-01  8.313980334e-01 
 9.900000000e-09  4.490432613e-01  3.007361409e-01 
 1.190000000e-08  8.834030668e-01  8.226920837e-01 
 1.390000000e-08  3.208830197e-01  5.606381335e-01 
 1.590000000e-08  7.401624104e-01  4.372816265e-01 
 1.790000000e-08  6.664215329e-01  8.874230672e-01 
 1.990000000e-08  3.590402247e-01  3.270272539e-01 
 2.190000000e-08  8.992367985e-01  7.262274004e-01 
 2.390000000e-08  3.868655190e-01  6.811972540e-01 
 2.590000000e-08  6.242031761e-01  3.515313197e-01 
 2.790000000e-08  7.764046224e-01  8.968170175e-01 
 2.990000000e-08  3.080922887e-01  3.977693838e-01 
 3.190000000e-08  8.665666926e-01  6.094181276e-01 
 3.390000000e-08  4.873946314e-01  7.884192755e-01 
 3.590000000e-08  5.043205897e-01  3.058718358e-01 
 3.790000000e-08  8.577975031e-01  8.582451957e-01 
 3.990000000e-08  3.044625116e-01  5.015373237e-01 
 4.190000000e-08  7.906857681e-01  4.910417334e-01 
 4.390000000e-08  6.061723417e-01  8.648492584e-01 
 4.590000000e-08  3.999465417e-01  3.078718690e-01 
 4.790000000e-08  8.974063034e-01  7.780788035e-01 
 4.990000000e-08  3.487328174e-01  6.213675965e-01 
 5.190000000e-08  6.839007460e-01  3.901358493e-01 
 5.390000000e-08  7.239499886e-01  8.982202978e-01 
 5.590000000e-08  3.279992603e-01  3.573867061e-01 
 5.790000000e-08  8.888103456e-01  6.692174554e-01 
 5.990000000e-08  4.337256633e-01  7.376546896e-01 
 6.190000000e-08  5.635145193e-01  3.230418735e-01 
 6.390000000e-08  8.216398604e-01  8.833066635e-01 
 6.590000000e-08  3.001402421e-01  4.464809116e-01 
 6.790000000e-08  8.334023601e-01  5.492090244e-01 
 6.990000000e-08  5.456711681e-01  8.313941905e-01 
 7.190000000e-08  4.490413283e-01  3.007357876e-01 
 1.900000000e-09  7.788599455e-01  8.916444078e-01 
 3.900000000e-09  3.267288670e-01  3.759607974e-01 
 5.900000000e-09  8.990003054e-01  6.989292057e-01 
 7.900000000e-09  3.504110219e-01  6.507875136e-01 
 9.900000000e-09  7.374604629e-01  4.134799167e-01 
 1.190000000e-08  6.092191243e-01  8.771647000e-01 
 1.390000000e-08  4.464171289e-01  3.028040460e-01 
 1.590000000e-08  8.593435396e-01  8.420049494e-01 
 1.790000000e-08  3.000635334e-01  4.726832767e-01 
 1.990000000e-08  8.651520815e-01  5.800095708e-01 
 2.190000000e-08  4.362718817e-01  7.632258281e-01 
 2.390000000e-08  6.211640177e-01  3.364341743e-01 
 2.590000000e-08  7.267208566e-01  8.989192056e-01 
 2.790000000e-08  3.572360645e-01  3.405526998e-01 
 2.990000000e-08  8.977912536e-01  7.535061585e-01 
 3.190000000e-08  3.220131419e-01  5.902098627e-01 
 3.390000000e-08  7.883233031e-01  4.642553880e-01 
 3.590000000e-08  5.486718709e-01  8.488898186e-01 
 3.790000000e-08  5.014365062e-01  3.019642061e-01 
 3.990000000e-08  8.236801630e-01  8.723328105e-01 
 4.190000000e-08  3.074030379e-01  4.206226315e-01 
 4.390000000e-08  8.879757132e-01  6.402640038e-01 
 4.590000000e-08  3.890243137e-01  7.092634687e-01 
 4.790000000e-08  6.809704593e-01  3.702783780e-01 
 4.990000000e-08  6.693894439e-01  8.940604451e-01 
 5.190000000e-08  3.976826250e-01  3.158385081e-01 
 5.390000000e-08  8.843868702e-01  8.018669247e-01 
 5.590000000e-08  3.050031589e-01  5.300014421e-01 
 5.790000000e-08  8.314758826e-01  5.205215154e-01 
 5.990000000e-08  4.902245735e-01  8.103879502e-01 
 6.190000000e-08  5.604912988e-01  3.133455652e-01 
 6.390000000e-08  7.788601759e-01  8.915715558e-01 
 6.590000000e-08  3.267286287e-01  3.759653894e-01 
 6.790000000e-08  8.990003039e-01  6.989184940e-01 
 6.990000000e-08  3.504091609e-01  6.507950000e-01 
 7.190000000e-08  7.374604613e-01  4.134843856e-01 
 1.900000000e-09  7.294737543e-01  8.967470955e-01 
 3.900000000e-09  3.954463262e-01  3.265655044e-01 
 5.900000000e-09  8.608603279e-01  8.234325253e-01 
 7.900000000e-09  3.067503874e-01  4.452717806e-01 
 9.900000000e-09  8.987380426e-01  6.706704430e-01 
 1.190000000e-08  3.231775795e-01  6.198305493e-01 
 1.390000000e-08  8.295252404e-01  4.926396730e-01 
 1.590000000e-08  4.388347219e-01  7.870970130e-01 
 1.790000000e-08  6.780304120e-01  3.526788346e-01 
 1.990000000e-08  6.122649618e-01  8.867367185e-01 
 2.190000000e-08  4.985629820e-01  3.009691635e-01 
 2.390000000e-08  7.812995574e-01  8.834856011e-01 
 2.590000000e-08  3.554606407e-01  3.566349849e-01 
