 time             v(vi)            v(vo)           
 2.390000000e-08  4.209418395e-01  4.967401513e-01 
 2.590000000e-08  1.369128907e-01  1.224281608e-01 
 2.790000000e-08  4.902563732e-01  4.417344524e-01 
 2.990000000e-08  1.000118960e-01  2.067149384e-01 
 3.190000000e-08  4.913760729e-01  3.360673270e-01 
 3.390000000e-08  1.347988382e-01  3.245514112e-01 
 3.590000000e-08  4.238863030e-01  2.174795073e-01 
 3.790000000e-08  2.288038327e-01  4.335286942e-01 
 3.990000000e-08  3.119852533e-01  1.283606968e-01 
 4.190000000e-08  3.483271312e-01  4.944983127e-01 
 4.390000000e-08  1.957859949e-01  1.006900597e-01 
 4.590000000e-08  4.505299069e-01  4.857361762e-01 
 4.790000000e-08  1.169489594e-01  1.445295127e-01 
 4.990000000e-08  4.987726778e-01  4.105383783e-01 
 5.190000000e-08  1.037345037e-01  2.442495082e-01 
 5.390000000e-08  4.757619748e-01  2.958278832e-01 
 5.590000000e-08  1.608716197e-01  3.640162379e-01 
 5.790000000e-08  3.897442927e-01  1.825689734e-01 
 5.990000000e-08  2.678809456e-01  4.607265613e-01 
 6.190000000e-08  2.715519734e-01  1.112864020e-01 
 6.390000000e-08  3.864017794e-01  4.997036362e-01 
 6.590000000e-08  1.635589354e-01  1.076143762e-01 
 6.790000000e-08  4.739548197e-01  4.671469027e-01 
 6.990000000e-08  1.044791006e-01  1.730138118e-01 
 7.190000000e-08  4.991489029e-01  3.748307697e-01 
 1.900000000e-09  3.503032324e-01  4.977367441e-01 
 3.900000000e-09  2.303670862e-01  1.004118999e-01 
 5.900000000e-09  3.882359207e-01  4.993833196e-01 
 7.900000000e-09  1.940531837e-01  1.027400052e-01 
 9.900000000e-09  4.225581554e-01  4.928768709e-01 
 1.190000000e-08  1.620742104e-01  1.131542594e-01 
 1.390000000e-08  4.518609996e-01  4.784906496e-01 
 1.590000000e-08  1.357450380e-01  1.312370240e-01 
 1.790000000e-08  4.749490949e-01  4.568173011e-01 
 1.990000000e-08  1.161369390e-01  1.562412478e-01 
 2.190000000e-08  4.908793127e-01  4.287441098e-01 
 2.390000000e-08  1.040574475e-01  1.871531561e-01 
 2.590000000e-08  4.989883709e-01  3.954180999e-01 
 2.790000000e-08  1.000023913e-01  2.227025945e-01 
 2.990000000e-08  4.989505065e-01  3.581974705e-01 
 3.190000000e-08  1.041373064e-01  2.614286409e-01 
 3.390000000e-08  4.907746831e-01  3.185990907e-01 
 3.590000000e-08  1.162855951e-01  3.017390003e-01 
 3.790000000e-08  4.747823279e-01  2.782382000e-01 
 3.990000000e-08  1.359574152e-01  3.419745258e-01 
 4.190000000e-08  4.516360578e-01  2.387591166e-01 
 4.390000000e-08  1.623450493e-01  3.804808399e-01 
 4.590000000e-08  4.222784641e-01  2.017738480e-01 
 4.790000000e-08  1.943673757e-01  4.156767126e-01 
 4.990000000e-08  3.879187496e-01  1.687941338e-01 
 5.190000000e-08  2.307112408e-01  4.461154806e-01 
 5.390000000e-08  3.499559169e-01  1.411700312e-01 
 5.590000000e-08  2.698945629e-01  4.705548033e-01 
 5.790000000e-08  3.099495405e-01  1.200351204e-01 
 5.990000000e-08  3.103096519e-01  4.879977173e-01 
 6.190000000e-08  2.695353337e-01  1.062589169e-01 
 6.390000000e-08  3.503020907e-01  4.977372685e-01 
 6.590000000e-08  2.303685052e-01  1.004119944e-01 
 6.790000000e-08  3.882358996e-01  4.993833560e-01 
 6.990000000e-08  1.940529971e-01  1.027400863e-01 
 7.190000000e-08  4.225588313e-01  4.928766608e-01 
