 time             v(vi)            v(vo)           
 3.990000000e-08  4.651823782e-01  5.666644703e-01 
 4.190000000e-08  3.128711740e-01  3.608126414e-01 
 4.390000000e-08  3.391721630e-01  3.040612686e-01 
 4.590000000e-08  5.277262772e-01  4.313594078e-01 
 4.790000000e-08  7.612401704e-01  6.632845997e-01 
 4.990000000e-08  8.944506442e-01  8.559128173e-01 
 5.190000000e-08  8.444935009e-01  8.896571674e-01 
 5.390000000e-08  6.424457244e-01  7.431082905e-01 
 5.590000000e-08  4.139944085e-01  5.072583740e-01 
 5.790000000e-08  3.012499503e-01  3.292635442e-01 
 5.990000000e-08  3.743474206e-01  3.199377770e-01 
 6.190000000e-08  5.878168538e-01  4.846848360e-01 
 6.390000000e-08  8.088650652e-01  7.209247382e-01 
 6.590000000e-08  8.999844191e-01  8.821302393e-01 
 6.790000000e-08  8.044936410e-01  8.680819403e-01 
 6.990000000e-08  5.817951956e-01  6.870528311e-01 
 7.190000000e-08  3.704211585e-01  4.516711035e-01 
 1.900000000e-09  8.462116206e-01  7.487430310e-01 
 3.900000000e-09  8.756983868e-01  8.995983267e-01 
 5.900000000e-09  6.454592811e-01  7.684794201e-01 
 7.900000000e-09  3.723943771e-01  4.781665872e-01 
 9.900000000e-09  3.137488858e-01  3.029591919e-01 
 1.190000000e-08  5.247732289e-01  4.078163102e-01 
 1.390000000e-08  8.066677422e-01  6.932769049e-01 
 1.590000000e-08  8.938645128e-01  8.910724670e-01 
 1.790000000e-08  7.042204666e-01  8.150071882e-01 
 1.990000000e-08  4.163944769e-01  5.359119721e-01 
 2.190000000e-08  3.015359730e-01  3.173477359e-01 
 2.390000000e-08  4.678525193e-01  3.654467149e-01 
 2.590000000e-08  7.586625395e-01  6.341026763e-01 
 2.790000000e-08  8.999999255e-01  8.706511192e-01 
 2.990000000e-08  7.587148087e-01  8.527002532e-01 
 3.190000000e-08  4.679111246e-01  5.962922988e-01 
 3.390000000e-08  3.015427251e-01  3.433334767e-01 
 3.590000000e-08  4.163425524e-01  3.326487797e-01 
 3.790000000e-08  7.041622225e-01  5.735306519e-01 
 3.990000000e-08  8.938519860e-01  8.391811437e-01 
 4.190000000e-08  8.067114947e-01  8.800238411e-01 
 4.390000000e-08  5.248356348e-01  6.568242224e-01 
 4.590000000e-08  3.137692183e-01  3.798504006e-01 
 4.790000000e-08  3.723514871e-01  3.107787241e-01 
 4.990000000e-08  6.453970317e-01  5.140193174e-01 
 5.190000000e-08  8.756746044e-01  7.979459263e-01 
 5.390000000e-08  8.462461893e-01  8.958686754e-01 
 5.590000000e-08  5.848370398e-01  7.150186368e-01 
 5.790000000e-08  3.377127675e-01  4.254124066e-01 
 5.990000000e-08  3.376804445e-01  3.007419818e-01 
 6.190000000e-08  5.847734138e-01  4.580309734e-01 
 6.390000000e-08  8.462112853e-01  7.486477259e-01 
 6.590000000e-08  8.756983137e-01  8.995975665e-01 
 6.790000000e-08  6.454592845e-01  7.684873229e-01 
 6.990000000e-08  3.723949031e-01  4.781570687e-01 
 7.190000000e-08  3.137488467e-01  3.029584372e-01 
 1.900000000e-09  8.744584370e-01  7.748560470e-01 
 3.900000000e-09  8.089082463e-01  8.891944851e-01 
 5.900000000e-09  4.706534029e-01  6.259802086e-01 
 7.900000000e-09  3.012446298e-01  3.286418501e-01 
 9.900000000e-09  5.218278659e-01  3.861498920e-01 
 1.190000000e-08  8.444573793e-01  7.222450033e-01 
 1.390000000e-08  8.479728412e-01  8.991601922e-01 
 1.590000000e-08  5.277890686e-01  6.856774396e-01 
 1.790000000e-08  3.018674422e-01  3.599180500e-01 
 1.990000000e-08  4.651244563e-01  3.482611326e-01 
 2.190000000e-08  8.044483562e-01  6.647379784e-01 
 2.390000000e-08  8.768852213e-01  8.968834149e-01 
 2.590000000e-08  5.878805356e-01  7.418457754e-01 
 2.790000000e-08  3.146965948e-01  4.010555754e-01 
 2.990000000e-08  4.139428732e-01  3.206368147e-01 
 3.190000000e-08  7.560686642e-01  6.046235228e-01 
 3.390000000e-08  8.944621424e-01  8.824739948e-01 
 3.590000000e-08  6.484681733e-01  7.921757124e-01 
 3.790000000e-08  3.392059726e-01  4.503888742e-01 
 3.990000000e-08  3.703790394e-01  3.044381872e-01 
 4.190000000e-08  7.012996365e-01  5.442913424e-01 
 4.390000000e-08  8.999836204e-01  8.565311773e-01 
 4.590000000e-08  7.070716277e-01  8.345995221e-01 
 4.790000000e-08  3.743918766e-01  5.058468877e-01 
 4.990000000e-08  3.362149785e-01  3.003361264e-01 
 5.190000000e-08  6.423832042e-01  4.862266938e-01 
 5.390000000e-08  8.932238712e-01  8.201247208e-01 
 5.590000000e-08  7.612915615e-01  8.673906694e-01 
 5.790000000e-08  4.188139090e-01  5.651964838e-01 
 5.990000000e-08  3.128515353e-01  3.085145714e-01 
 6.190000000e-08  5.817315764e-01  4.327812139e-01 
 6.390000000e-08  8.744589179e-01  7.747322720e-01 
 6.590000000e-08  8.089082560e-01  8.891970448e-01 
 6.790000000e-08  4.706535173e-01  6.259802451e-01 
 6.990000000e-08  3.012445929e-01  3.286445055e-01 
 7.190000000e-08  5.218278796e-01  3.861651174e-01 
 1.900000000e-09  8.925648753e-01  7.990600841e-01 
 3.900000000e-09  7.099117209e-01  8.518681247e-01 
 5.900000000e-09  3.407255029e-01  4.768314874e-01 
 7.900000000e-09  4.115628123e-01  3.113448924e-01 
 9.900000000e-09  8.022087078e-01  6.356293803e-01 
 1.190000000e-08  8.496740425e-01  8.995025968e-01 
 1.390000000e-08  4.734092097e-01  6.554084143e-01 
 1.590000000e-08  3.119851953e-01  3.169153339e-01 
 1.790000000e-08  6.393650351e-01  4.595428235e-01 
 1.990000000e-08  8.999370703e-01  8.399232559e-01 
 2.190000000e-08  6.514722778e-01  8.139690133e-01 
 2.390000000e-08  3.156539323e-01  4.242187605e-01 
 2.590000000e-08  4.624095715e-01  3.335210193e-01 
 2.790000000e-08  8.426798998e-01  6.946800423e-01 
 2.990000000e-08  8.110833906e-01  8.955095213e-01 
 3.190000000e-08  4.212518859e-01  5.948298328e-01 
 3.390000000e-08  3.347789077e-01  3.028505636e-01 
 3.590000000e-08  6.984267571e-01  5.156183278e-01 
 3.790000000e-08  8.950290861e-01  8.711148672e-01 
 3.990000000e-08  5.909252173e-01  7.672687216e-01 
 4.190000000e-08  3.022219277e-01  3.788559848e-01 
 4.390000000e-08  5.188905889e-01  3.665837305e-01 
 4.590000000e-08  8.732139059e-01  7.498627329e-01 
 4.790000000e-08  7.638523176e-01  8.794201494e-01 
 4.990000000e-08  3.764119829e-01  5.344729041e-01 
 5.190000000e-08  3.684305238e-01  3.009736048e-01 
 5.390000000e-08  7.534593620e-01  5.751211877e-01 
 5.590000000e-08  8.780427222e-01  8.912548018e-01 
 5.790000000e-08  5.307497417e-01  7.136820982e-01 
 5.990000000e-08  3.009827764e-01  3.425974191e-01 
 6.190000000e-08  5.786916341e-01  4.091800514e-01 
 6.390000000e-08  8.925639164e-01  7.989473117e-01 
 6.590000000e-08  7.099116071e-01  8.518614784e-01 
 6.790000000e-08  3.407255035e-01  4.768153074e-01 
 6.990000000e-08  4.115628414e-01  3.113456503e-01 
 7.190000000e-08  8.022086783e-01  6.356302563e-01 
 1.900000000e-09  8.998583165e-01  8.210939324e-01 
 3.900000000e-09  5.939708139e-01  7.910113831e-01 
 5.900000000e-09  3.007510470e-01  3.590730156e-01 
 7.900000000e-09  6.363427799e-01  4.342243517e-01 
 9.900000000e-09  8.955649518e-01  8.571185477e-01 
 1.190000000e-08  5.337179797e-01  7.405594935e-01 
 1.390000000e-08  3.111483051e-01  3.280807589e-01 
 1.590000000e-08  6.955440778e-01  4.877908092e-01 
 1.790000000e-08  8.791715219e-01  8.827774912e-01 
 1.990000000e-08  4.761786772e-01  6.842867406e-01 
 2.190000000e-08  3.333684530e-01  3.082644015e-01 
 2.390000000e-08  7.508335171e-01  5.458945845e-01 
 2.590000000e-08  8.513491781e-01  8.969012638e-01 
 2.790000000e-08  4.237071546e-01  6.245328723e-01 
 2.990000000e-08  3.665042700e-01  3.004239406e-01 
 3.190000000e-08  7.999473401e-01  6.061877089e-01 
 3.390000000e-08  8.132372494e-01  8.989015816e-01 
 3.590000000e-08  3.784540874e-01  5.637634711e-01 
 3.790000000e-08  4.092010669e-01  3.048576098e-01 
 3.990000000e-08  8.408759768e-01  6.662209897e-01 
 4.190000000e-08  7.663949868e-01  8.886726051e-01 
 4.390000000e-08  3.422719564e-01  5.044664586e-01 
 4.590000000e-08  4.597092147e-01  3.213783083e-01 
 4.790000000e-08  8.719416664e-01  7.235607166e-01 
 4.990000000e-08  7.127402217e-01  8.666315858e-01 
 5.190000000e-08  3.166395699e-01  4.491068163e-01 
 5.390000000e-08  5.159612709e-01  3.492875536e-01 
 5.590000000e-08  8.918758105e-01  7.758526190e-01 
 5.790000000e-08  6.544706104e-01  8.336275171e-01 
 5.990000000e-08  3.026074225e-01  3.999721812e-01 
 6.190000000e-08  5.756537405e-01  3.874299631e-01 
 6.390000000e-08  8.998574453e-01  8.209807092e-01 
 6.590000000e-08  5.939708133e-01  7.910255058e-01 
 6.790000000e-08  3.007516895e-01  3.590737350e-01 
 6.990000000e-08  6.363427822e-01  4.342275698e-01 
 7.190000000e-08  8.955658709e-01  8.571160351e-01 
 1.900000000e-09  8.960727213e-01  8.407515680e-01 
 3.900000000e-09  4.789603387e-01  7.123109305e-01 
 5.900000000e-09  3.646055976e-01  3.027996861e-01 
 7.900000000e-09  8.390461529e-01  6.371600634e-01 
 9.900000000e-09  7.155572274e-01  8.787397860e-01 
 1.190000000e-08  3.030249216e-01  4.230625063e-01 
 1.390000000e-08  6.333169570e-01  4.105514967e-01 
 1.590000000e-08  8.802723744e-01  8.715434709e-01 
 1.790000000e-08  4.261815353e-01  6.539769564e-01 
 1.990000000e-08  4.068610561e-01  3.012542241e-01 
 2.190000000e-08  8.706422534e-01  6.960727989e-01 
 2.390000000e-08  6.574635661e-01  8.509671274e-01 
 2.590000000e-08  3.005520046e-01  3.779134598e-01 
 2.790000000e-08  6.926509403e-01  4.610597769e-01 
 2.990000000e-08  8.529987002e-01  8.913891500e-01 
 3.190000000e-08  3.805215730e-01  5.933768846e-01 
 3.390000000e-08  4.570241580e-01  3.119576882e-01 
 3.590000000e-08  8.911548805e-01  7.510812427e-01 
 3.790000000e-08  5.970170110e-01  8.128872259e-01 
 3.990000000e-08  3.103393787e-01  3.419112519e-01 
 4.190000000e-08  7.481914135e-01  5.171834565e-01 
 4.390000000e-08  8.153679712e-01  8.993556875e-01 
 4.590000000e-08  3.438448499e-01  5.330628112e-01 
 4.790000000e-08  5.130413185e-01  3.344363451e-01 
 4.990000000e-08  8.997510832e-01  7.999198290e-01 
 5.190000000e-08  5.366925490e-01  7.660133035e-01 
 5.390000000e-08  3.319849258e-01  3.165277745e-01 
 5.590000000e-08  7.976652609e-01  5.767176111e-01 
 5.790000000e-08  7.689205572e-01  8.950882866e-01 
 5.990000000e-08  3.176557567e-01  4.754935965e-01 
 6.190000000e-08  5.726186490e-01  3.677713861e-01 
 6.390000000e-08  8.960707531e-01  8.406321943e-01 
 6.590000000e-08  4.789603355e-01  7.123270223e-01 
 6.790000000e-08  3.646053061e-01  3.027955914e-01 
 6.990000000e-08  8.390461833e-01  6.371576583e-01 
 7.190000000e-08  7.155572275e-01  8.787397747e-01 
 1.900000000e-09  8.813430994e-01  8.577906047e-01 
 3.900000000e-09  3.826106993e-01  6.230584547e-01 
 5.900000000e-09  5.101302134e-01  3.221706332e-01 
 7.900000000e-09  8.965457368e-01  8.218155009e-01 
 9.900000000e-09  4.286746445e-01  6.828748145e-01 
 1.190000000e-08  4.543527030e-01  3.053320578e-01 
 1.390000000e-08  8.996080905e-01  7.769287743e-01 
 1.590000000e-08  4.817543016e-01  7.392238353e-01 
 1.790000000e-08  4.045399072e-01  3.005603720e-01 
 1.990000000e-08  8.904065754e-01  7.248502576e-01 
 2.190000000e-08  5.396741896e-01  7.898404858e-01 
 2.390000000e-08  3.627268239e-01  3.080703210e-01 
 2.590000000e-08  8.693120170e-01  6.676882038e-01 
 2.790000000e-08  6.000635102e-01  8.326050392e-01 
 2.990000000e-08  3.306309730e-01  3.275688152e-01 
 3.190000000e-08  8.371924526e-01  6.077673328e-01 
 3.390000000e-08  6.604508787e-01  8.658137821e-01 
 3.590000000e-08  3.095631909e-01  3.582691038e-01 
 3.790000000e-08  7.953628047e-01  5.474952440e-01 
 3.990000000e-08  7.183622778e-01  8.881004448e-01 
 4.190000000e-08  3.003855011e-01  3.989305952e-01 
 4.390000000e-08  7.455347198e-01  4.893520790e-01 
 4.590000000e-08  7.714286386e-01  8.985899087e-01 
 4.790000000e-08  3.034727371e-01  4.478813667e-01 
 4.990000000e-08  6.897483019e-01  4.357020921e-01 
 5.190000000e-08  8.174792785e-01  8.968705388e-01 
 5.390000000e-08  3.186995781e-01  5.031054430e-01 
 5.590000000e-08  6.302872441e-01  3.887338278e-01 
 5.790000000e-08  8.546251579e-01  8.830406189e-01 
 5.990000000e-08  3.454449158e-01  5.623049857e-01 
 6.190000000e-08  5.695860543e-01  3.503528205e-01 
 6.390000000e-08  8.813428639e-01  8.576748309e-01 
 6.590000000e-08  3.826100850e-01  6.231073863e-01 
 6.790000000e-08  5.101301968e-01  3.221664222e-01 
 6.990000000e-08  8.965488479e-01  8.218122226e-01 
 7.190000000e-08  4.286745518e-01  6.828794630e-01 
 1.900000000e-09  8.562189274e-01  8.720392443e-01 
 3.900000000e-09  3.197754472e-01  5.316508277e-01 
 5.900000000e-09  6.868376154e-01  4.119280179e-01 
 7.900000000e-09  7.739219058e-01  8.991583887e-01 
 9.900000000e-09  3.002473163e-01  4.219312144e-01 
 1.190000000e-08  7.930412760e-01  5.188106194e-01 
 1.390000000e-08  6.634315912e-01  8.780193453e-01 
 1.590000000e-08  3.293030483e-01  3.412726402e-01 
 1.790000000e-08  8.679558226e-01  6.386745806e-01 
 1.990000000e-08  5.426616334e-01  8.117603182e-01 
 2.190000000e-08  4.022392422e-01  3.027948158e-01 
 2.390000000e-08  8.994388977e-01  7.522497952e-01 
 2.590000000e-08  4.311854742e-01  7.109218813e-01 
 2.790000000e-08  5.072273413e-01  3.126065957e-01 
 2.990000000e-08  8.823850002e-01  8.413087903e-01 
 3.190000000e-08  3.470714696e-01  5.919339502e-01 
 3.390000000e-08  6.272546538e-01  3.689477519e-01 
 3.590000000e-08  8.195640600e-01  8.914856987e-01 
 3.790000000e-08  3.039511598e-01  4.742222829e-01 
 3.990000000e-08  7.428633616e-01  4.625946153e-01 
 4.190000000e-08  7.211560979e-01  8.946132605e-01 
 4.390000000e-08  3.088125756e-01  3.769969579e-01 
 4.590000000e-08  8.353154712e-01  5.783106329e-01 
 4.790000000e-08  6.031099662e-01  8.500132159e-01 
 4.990000000e-08  3.608774565e-01  3.161956635e-01 
 5.190000000e-08  8.896251087e-01  6.974498267e-01 
 5.390000000e-08  4.845595152e-01  7.647402255e-01 
 5.590000000e-08  4.516981303e-01  3.015828640e-01 
 5.790000000e-08  8.969909221e-01  8.008666316e-01 
 5.990000000e-08  3.847213114e-01  6.525132490e-01 
 6.190000000e-08  5.665568414e-01  3.353874244e-01 
 6.390000000e-08  8.562196568e-01  8.719303503e-01 
 6.590000000e-08  3.197754834e-01  5.316597714e-01 
 6.790000000e-08  6.868376572e-01  4.119541873e-01 
 6.990000000e-08  7.739192418e-01  8.991584234e-01 
 7.190000000e-08  3.002467368e-01  4.219510269e-01 
 1.900000000e-09  8.216275630e-01  8.833523879e-01 
 3.900000000e-09  3.001365438e-01  4.466600547e-01 
 5.900000000e-09  8.334150379e-01  5.491014885e-01 
 7.900000000e-09  5.456544213e-01  8.315414902e-01 
 9.900000000e-09  4.490578724e-01  3.007504013e-01 
 1.190000000e-08  8.833979269e-01  8.225937137e-01 
 1.390000000e-08  3.208744538e-01  5.608774481e-01 
 1.590000000e-08  7.401777596e-01  4.371901160e-01 
 1.790000000e-08  6.664049922e-01  8.874702957e-01 
 1.990000000e-08  3.590506516e-01  3.271115668e-01 
 2.190000000e-08  8.992347266e-01  7.261223337e-01 
 2.390000000e-08  3.868553586e-01  6.814541887e-01 
 2.590000000e-08  6.242196444e-01  3.514352662e-01 
 2.790000000e-08  7.763921166e-01  8.967960908e-01 
 2.990000000e-08  3.080944239e-01  3.979282878e-01 
 3.190000000e-08  8.665725813e-01  6.093183072e-01 
 3.390000000e-08  4.873777892e-01  7.885907829e-01 
 3.590000000e-08  5.043347470e-01  3.058464125e-01 
 3.790000000e-08  8.577899175e-01  8.581723889e-01 
 3.990000000e-08  3.044593448e-01  5.017454646e-01 
 4.190000000e-08  7.906990146e-01  4.909408191e-01 
 4.390000000e-08  6.061560780e-01  8.649404554e-01 
 4.590000000e-08  3.999574005e-01  3.079204030e-01 
 4.790000000e-08  8.974056495e-01  7.779871968e-01 
 4.990000000e-08  3.487234555e-01  6.216145487e-01 
 5.190000000e-08  6.839156576e-01  3.900577035e-01 
 5.390000000e-08  7.239357193e-01  8.982262658e-01 
 5.590000000e-08  3.280028798e-01  3.575078055e-01 
 5.790000000e-08  8.888150617e-01  6.691079018e-01 
 5.990000000e-08  4.337118717e-01  7.378632898e-01 
 6.190000000e-08  5.635308529e-01  3.229954290e-01 
 6.390000000e-08  8.216276534e-01  8.832576890e-01 
 6.590000000e-08  3.001387024e-01  4.467002960e-01 
 6.790000000e-08  8.334157805e-01  5.490761762e-01 
 6.990000000e-08  5.456544731e-01  8.315347981e-01 
 7.190000000e-08  4.490570323e-01  3.007485149e-01 
 1.900000000e-09  7.788479512e-01  8.916096510e-01 
 3.900000000e-09  3.267367452e-01  3.761244124e-01 
 5.900000000e-09  8.990052402e-01  6.988094592e-01 
 7.900000000e-09  3.503995651e-01  6.510630175e-01 
 9.900000000e-09  7.374772535e-01  4.133554545e-01 
 1.190000000e-08  6.092015444e-01  8.772361877e-01 
 1.390000000e-08  4.464328223e-01  3.028329903e-01 
 1.590000000e-08  8.593367409e-01  8.419449511e-01 
 1.790000000e-08  3.000641091e-01  4.729122214e-01 
 1.990000000e-08  8.651627843e-01  5.799028110e-01 
 2.190000000e-08  4.362561424e-01  7.634137027e-01 
 2.390000000e-08  6.211816822e-01  3.363784820e-01 
 2.590000000e-08  7.267026055e-01  8.989094011e-01 
 2.790000000e-08  3.572461999e-01  3.406875291e-01 
 2.990000000e-08  8.977875325e-01  7.534112769e-01 
 3.190000000e-08  3.220096992e-01  5.905105637e-01 
 3.390000000e-08  7.883360629e-01  4.641162056e-01 
 3.590000000e-08  5.486536399e-01  8.490138689e-01 
 3.790000000e-08  5.014527295e-01  3.019646100e-01 
 3.990000000e-08  8.236689581e-01  8.722758879e-01 
 4.190000000e-08  3.074071114e-01  4.208208485e-01 
 4.390000000e-08  8.879768068e-01  6.401767918e-01 
 4.590000000e-08  3.890100561e-01  7.095129645e-01 
 4.790000000e-08  6.809862224e-01  3.702135136e-01 
 4.990000000e-08  6.693729447e-01  8.940859148e-01 
 5.190000000e-08  3.976989089e-01  3.159170225e-01 
 5.390000000e-08  8.843859282e-01  8.017730697e-01 
 5.590000000e-08  3.049981596e-01  5.302646124e-01 
 5.790000000e-08  8.314885220e-01  5.204156787e-01 
 5.990000000e-08  4.902082360e-01  8.105524839e-01 
 6.190000000e-08  5.605091739e-01  3.133119246e-01 
 6.390000000e-08  7.788462020e-01  8.915306795e-01 
 6.590000000e-08  3.267337599e-01  3.761268533e-01 
 6.790000000e-08  8.990055992e-01  6.988082326e-01 
 6.990000000e-08  3.503998802e-01  6.510464150e-01 
 7.190000000e-08  7.374772713e-01  4.133588059e-01 
 1.900000000e-09  7.294579254e-01  8.967239351e-01 
 3.900000000e-09  3.954584957e-01  3.266656390e-01 
 5.900000000e-09  8.608506433e-01  8.233711469e-01 
 7.900000000e-09  3.067503706e-01  4.454839747e-01 
 9.900000000e-09  8.987434091e-01  6.705676382e-01 
 1.190000000e-08  3.231704519e-01  6.201340799e-01 
 1.390000000e-08  8.295385322e-01  4.925270218e-01 
 1.590000000e-08  4.388204759e-01  7.873046553e-01 
 1.790000000e-08  6.780484770e-01  3.526033773e-01 
 1.990000000e-08  6.122461720e-01  8.867973319e-01 
 2.190000000e-08  4.985809892e-01  3.009844297e-01 
 2.390000000e-08  7.812822529e-01  8.834257798e-01 
 2.590000000e-08  3.554720573e-01  3.567852597e-01 
