 time             v(vi)            v(vo)           
 2.790000000e-08  3.146750551e-01  3.000766719e-01 
 2.990000000e-08  4.705947087e-01  3.915134110e-01 
 3.190000000e-08  7.070137307e-01  6.123979165e-01 
 3.390000000e-08  8.768622447e-01  8.255478678e-01 
 3.590000000e-08  8.744834213e-01  8.986633435e-01 
 3.790000000e-08  7.013585042e-01  7.859928295e-01 
 3.990000000e-08  4.651826457e-01  5.573577631e-01 
 4.190000000e-08  3.128711829e-01  3.552880082e-01 
 4.390000000e-08  3.391717622e-01  3.057188926e-01 
 4.590000000e-08  5.277262926e-01  4.391466486e-01 
 4.790000000e-08  7.612401181e-01  6.724007486e-01 
 4.990000000e-08  8.944508744e-01  8.606917177e-01 
 5.190000000e-08  8.444933697e-01  8.870791179e-01 
 5.390000000e-08  6.424457697e-01  7.347764143e-01 
 5.590000000e-08  4.139944261e-01  4.983931849e-01 
 5.790000000e-08  3.012498822e-01  3.253785206e-01 
 5.990000000e-08  3.743469998e-01  3.234021458e-01 
 6.190000000e-08  5.878168785e-01  4.933547879e-01 
 6.390000000e-08  8.088650916e-01  7.294518270e-01 
 6.590000000e-08  8.999842229e-01  8.851858757e-01 
 6.790000000e-08  8.044935112e-01  8.637252656e-01 
 6.990000000e-08  5.817952344e-01  6.780244783e-01 
 7.190000000e-08  3.704214353e-01  4.436193386e-01 
 1.900000000e-09  8.462110818e-01  7.587641535e-01 
 3.900000000e-09  8.756990133e-01  8.998439288e-01 
 5.900000000e-09  6.454594532e-01  7.586293482e-01 
 7.900000000e-09  3.723948155e-01  4.675624203e-01 
 9.900000000e-09  3.137489974e-01  3.015801070e-01 
 1.190000000e-08  5.247732471e-01  4.168980886e-01 
 1.390000000e-08  8.066673963e-01  7.043181822e-01 
 1.590000000e-08  8.938640836e-01  8.936775769e-01 
 1.790000000e-08  7.042204179e-01  8.066420099e-01 
 1.990000000e-08  4.163947933e-01  5.245041114e-01 
 2.190000000e-08  3.015363659e-01  3.136675410e-01 
 2.390000000e-08  4.678526320e-01  3.728845873e-01 
 2.590000000e-08  7.586625420e-01  6.456792137e-01 
 2.790000000e-08  8.999990734e-01  8.755054167e-01 
 2.990000000e-08  7.587148198e-01  8.461746721e-01 
 3.190000000e-08  4.679111205e-01  5.845544447e-01 
 3.390000000e-08  3.015434217e-01  3.374950630e-01 
 3.590000000e-08  4.163422938e-01  3.381190263e-01 
 3.790000000e-08  7.041620560e-01  5.851721838e-01 
 3.990000000e-08  8.938521776e-01  8.460799351e-01 
 4.190000000e-08  8.067115850e-01  8.756084419e-01 
 4.390000000e-08  5.248356801e-01  6.452609302e-01 
 4.590000000e-08  3.137692119e-01  3.720951248e-01 
 4.790000000e-08  3.723511185e-01  3.140713213e-01 
 4.990000000e-08  6.453972060e-01  5.252629061e-01 
 5.190000000e-08  8.756745593e-01  8.066064236e-01 
 5.390000000e-08  8.462456805e-01  8.937408180e-01 
 5.590000000e-08  5.848371167e-01  7.040814860e-01 
 5.790000000e-08  3.377128376e-01  4.160492934e-01 
 5.990000000e-08  3.376801395e-01  3.017194706e-01 
 6.190000000e-08  5.847734391e-01  4.683980680e-01 
 6.390000000e-08  8.462109247e-01  7.587102422e-01 
 6.590000000e-08  8.756990156e-01  8.998439797e-01 
 6.790000000e-08  6.454593228e-01  7.586237958e-01 
 6.990000000e-08  3.723947610e-01  4.675631898e-01 
 7.190000000e-08  3.137490408e-01  3.015795659e-01 
 1.900000000e-09  8.744590962e-01  7.860201456e-01 
 3.900000000e-09  8.089083009e-01  8.851684739e-01 
 5.900000000e-09  4.706536950e-01  6.119245530e-01 
 7.900000000e-09  3.012441069e-01  3.229864756e-01 
 9.900000000e-09  5.218275952e-01  3.961727403e-01 
 1.190000000e-08  8.444574014e-01  7.349178927e-01 
 1.390000000e-08  8.479733685e-01  8.979376842e-01 
 1.590000000e-08  5.277890653e-01  6.720700452e-01 
 1.790000000e-08  3.018672913e-01  3.517900093e-01 
 1.990000000e-08  4.651246445e-01  3.561095371e-01 
 2.190000000e-08  8.044484051e-01  6.783659087e-01 
 2.390000000e-08  8.768849911e-01  8.985215697e-01 
 2.590000000e-08  5.878805316e-01  7.292705941e-01 
 2.790000000e-08  3.146956795e-01  3.907890776e-01 
 2.990000000e-08  4.139431566e-01  3.260073278e-01 
 3.190000000e-08  7.560687312e-01  6.185973418e-01 
 3.390000000e-08  8.944620053e-01  8.868944418e-01 
 3.590000000e-08  6.484681866e-01  7.811372296e-01 
 3.790000000e-08  3.392060014e-01  4.383812595e-01 
 3.990000000e-08  3.703791942e-01  3.071054408e-01 
 4.190000000e-08  7.012998829e-01  5.580903349e-01 
 4.390000000e-08  8.999831840e-01  8.635420806e-01 
 4.590000000e-08  7.070716113e-01  8.255561889e-01 
 4.790000000e-08  3.743917801e-01  4.926202798e-01 
 4.990000000e-08  3.362149432e-01  3.001883391e-01 
 5.190000000e-08  6.423833968e-01  4.992728178e-01 
 5.390000000e-08  8.932236814e-01  8.294372599e-01 
 5.590000000e-08  7.612921101e-01  8.607111825e-01 
 5.790000000e-08  4.188141166e-01  5.512484159e-01 
 5.990000000e-08  3.128520504e-01  3.055493534e-01 
 6.190000000e-08  5.817315166e-01  4.445555601e-01 
 6.390000000e-08  8.744590656e-01  7.859709296e-01 
 6.590000000e-08  8.089090507e-01  8.851623615e-01 
 6.790000000e-08  4.706536992e-01  6.119231469e-01 
 6.990000000e-08  3.012440304e-01  3.229819078e-01 
 7.190000000e-08  5.218275506e-01  3.961739598e-01 
 1.900000000e-09  8.925637879e-01  8.109798523e-01 
 3.900000000e-09  7.099121091e-01  8.425699367e-01 
 5.900000000e-09  3.407248159e-01  4.620649573e-01 
 7.900000000e-09  4.115631540e-01  3.161701595e-01 
 9.900000000e-09  8.022079793e-01  6.517924479e-01 
 1.190000000e-08  8.496748625e-01  8.996461075e-01 
 1.390000000e-08  4.734095282e-01  6.391501271e-01 
 1.590000000e-08  3.119854359e-01  3.119634858e-01 
 1.790000000e-08  6.393650818e-01  4.741381481e-01 
 1.990000000e-08  8.999356215e-01  8.494002890e-01 
 2.190000000e-08  6.514720825e-01  8.021279170e-01 
 2.390000000e-08  3.156539060e-01  4.112298658e-01 
 2.590000000e-08  4.624100772e-01  3.413644629e-01 
 2.790000000e-08  8.426786036e-01  7.100497102e-01 
 2.990000000e-08  8.110834817e-01  8.923361449e-01 
 3.190000000e-08  4.212520699e-01  5.784580091e-01 
 3.390000000e-08  3.347786750e-01  3.011344450e-01 
 3.590000000e-08  6.984267177e-01  5.314068705e-01 
 3.790000000e-08  8.950284328e-01  8.777205616e-01 
 3.990000000e-08  5.909252418e-01  7.533682810e-01 
 4.190000000e-08  3.022218389e-01  3.681549679e-01 
 4.390000000e-08  5.188905475e-01  3.771419921e-01 
 4.590000000e-08  8.732150802e-01  7.638405132e-01 
 4.790000000e-08  7.638514770e-01  8.730517001e-01 
 4.990000000e-08  3.764116412e-01  5.185688176e-01 
 5.190000000e-08  3.684302684e-01  3.025571780e-01 
 5.390000000e-08  7.534587201e-01  5.914137110e-01 
 5.590000000e-08  8.780425319e-01  8.947042725e-01 
 5.790000000e-08  5.307499597e-01  6.983010470e-01 
 5.990000000e-08  3.009828040e-01  3.345926171e-01 
 6.190000000e-08  5.786916482e-01  4.220209439e-01 
 6.390000000e-08  8.925636838e-01  8.109077208e-01 
 6.590000000e-08  7.099120209e-01  8.425686361e-01 
 6.790000000e-08  3.407246849e-01  4.620660013e-01 
 6.990000000e-08  4.115629577e-01  3.161579354e-01 
 7.190000000e-08  8.022079647e-01  6.517879680e-01 
 1.900000000e-09  8.998578899e-01  8.332527316e-01 
 3.900000000e-09  5.939708008e-01  7.761772434e-01 
 5.900000000e-09  3.007514544e-01  3.484169144e-01 
 7.900000000e-09  6.363427771e-01  4.500582662e-01 
 9.900000000e-09  8.955648468e-01  8.662523169e-01 
 1.190000000e-08  5.337180057e-01  7.236676748e-01 
 1.390000000e-08  3.111464657e-01  3.207645535e-01 
 1.590000000e-08  6.955438109e-01  5.052493714e-01 
 1.790000000e-08  8.791715719e-01  8.884407552e-01 
 1.990000000e-08  4.761785697e-01  6.661035787e-01 
 2.190000000e-08  3.333676385e-01  3.045579904e-01 
 2.390000000e-08  7.508335584e-01  5.643117794e-01 
 2.590000000e-08  8.513503296e-01  8.988501228e-01 
 2.790000000e-08  4.237081922e-01  6.057841876e-01 
 2.990000000e-08  3.665057981e-01  3.004707234e-01 
 3.190000000e-08  7.999473857e-01  6.248093433e-01 
 3.390000000e-08  8.132371993e-01  8.970531928e-01 
 3.590000000e-08  3.784551182e-01  5.452198522e-01 
 3.790000000e-08  4.092014197e-01  3.086576940e-01 
 3.990000000e-08  8.408748081e-01  6.843091057e-01 
 4.190000000e-08  7.663946687e-01  8.830964827e-01 
 4.390000000e-08  3.422724442e-01  4.869070206e-01 
 4.590000000e-08  4.597101765e-01  3.287633244e-01 
 4.790000000e-08  8.719419206e-01  7.403314865e-01 
 4.990000000e-08  7.127403701e-01  8.575278349e-01 
 5.190000000e-08  3.166403584e-01  4.332480691e-01 
 5.390000000e-08  5.159612726e-01  3.599561083e-01 
 5.590000000e-08  8.918751423e-01  7.906561831e-01 
 5.790000000e-08  6.544706151e-01  8.214074302e-01 
 5.990000000e-08  3.026088447e-01  3.864200090e-01 
 6.190000000e-08  5.756538150e-01  4.009448188e-01 
 6.390000000e-08  8.998578019e-01  8.332054803e-01 
 6.590000000e-08  5.939707991e-01  7.761757292e-01 
 6.790000000e-08  3.007526235e-01  3.484358650e-01 
 6.990000000e-08  6.363428164e-01  4.500458835e-01 
 7.190000000e-08  8.955653907e-01  8.662508491e-01 
 1.900000000e-09  8.960704935e-01  8.526339503e-01 
 3.900000000e-09  4.789602462e-01  6.924642793e-01 
 5.900000000e-09  3.646052768e-01  3.008665370e-01 
 7.900000000e-09  8.390462962e-01  6.578567146e-01 
 9.900000000e-09  7.155572607e-01  8.703356290e-01 
 1.190000000e-08  3.030244956e-01  4.065179906e-01 
 1.390000000e-08  6.333167180e-01  4.272077127e-01 
 1.590000000e-08  8.802720683e-01  8.797836618e-01 
 1.790000000e-08  4.261824407e-01  6.330794725e-01 
 1.990000000e-08  4.068606864e-01  3.035705940e-01 
 2.190000000e-08  8.706409885e-01  7.157178988e-01 
 2.390000000e-08  6.574634104e-01  8.388194319e-01 
 2.590000000e-08  3.005536358e-01  3.643548227e-01 
 2.790000000e-08  6.926507462e-01  4.799280057e-01 
 2.990000000e-08  8.529987949e-01  8.955719403e-01 
 3.190000000e-08  3.805211228e-01  5.722856687e-01 
 3.390000000e-08  4.570241670e-01  3.183972342e-01 
 3.590000000e-08  8.911548460e-01  7.688491635e-01 
 3.790000000e-08  5.970170281e-01  7.974736745e-01 
 3.990000000e-08  3.103397795e-01  3.318823261e-01 
 4.190000000e-08  7.481926509e-01  5.375191416e-01 
 4.390000000e-08  8.153701802e-01  8.992836744e-01 
 4.590000000e-08  3.438452566e-01  5.126757299e-01 
 4.790000000e-08  5.130415487e-01  3.447553560e-01 
 4.990000000e-08  8.997497131e-01  8.151001163e-01 
 5.190000000e-08  5.366927360e-01  7.480306880e-01 
 5.390000000e-08  3.319870038e-01  3.104293446e-01 
 5.590000000e-08  7.976662002e-01  5.976976915e-01 
 5.790000000e-08  7.689206515e-01  8.907656951e-01 
 5.990000000e-08  3.176561273e-01  4.566579972e-01 
 6.190000000e-08  5.726186745e-01  3.815271222e-01 
 6.390000000e-08  8.960722923e-01  8.525756326e-01 
 6.590000000e-08  4.789597112e-01  6.924650431e-01 
 6.790000000e-08  3.646052733e-01  3.008668988e-01 
 6.990000000e-08  8.390470729e-01  6.578690475e-01 
 7.190000000e-08  7.155572339e-01  8.703366138e-01 
 1.900000000e-09  8.813435946e-01  8.688572458e-01 
 3.900000000e-09  3.826092263e-01  5.996450678e-01 
 5.900000000e-09  5.101293737e-01  3.316705518e-01 
 7.900000000e-09  8.965472485e-01  8.368754130e-01 
 9.900000000e-09  4.286751768e-01  6.600879309e-01 
 1.190000000e-08  4.543525966e-01  3.103760385e-01 
 1.390000000e-08  8.996080903e-01  7.952378927e-01 
 1.590000000e-08  4.817544054e-01  7.180144507e-01 
 1.790000000e-08  4.045402625e-01  3.009286442e-01 
 1.990000000e-08  8.904042927e-01  7.456670623e-01 
 2.190000000e-08  5.396736848e-01  7.711026613e-01 
 2.390000000e-08  3.627289079e-01  3.037304083e-01 
 2.590000000e-08  8.693131516e-01  6.902174630e-01 
 2.790000000e-08  6.000635311e-01  8.171301547e-01 
 2.990000000e-08  3.306324363e-01  3.186956400e-01 
 3.190000000e-08  8.371925396e-01  6.309930720e-01 
 3.390000000e-08  6.604507791e-01  8.542153755e-01 
 3.590000000e-08  3.095622496e-01  3.452321042e-01 
 3.790000000e-08  7.953628647e-01  5.705651335e-01 
 3.990000000e-08  7.183634214e-01  8.808611530e-01 
 4.190000000e-08  3.003855111e-01  3.822420778e-01 
 4.390000000e-08  7.455347321e-01  5.112776403e-01 
 4.590000000e-08  7.714289274e-01  8.959907273e-01 
 4.790000000e-08  3.034731770e-01  4.282129690e-01 
 4.990000000e-08  6.897484463e-01  4.556093936e-01 
 5.190000000e-08  8.174789912e-01  8.990226986e-01 
 5.390000000e-08  3.187013348e-01  4.812618582e-01 
 5.590000000e-08  6.302872683e-01  4.058108033e-01 
 5.790000000e-08  8.546242246e-01  8.898314441e-01 
 5.990000000e-08  3.454438526e-01  5.392261334e-01 
 6.190000000e-08  5.695861072e-01  3.639547739e-01 
 6.390000000e-08  8.813440067e-01  8.688173860e-01 
 6.590000000e-08  3.826104262e-01  5.996471355e-01 
 6.790000000e-08  5.101304092e-01  3.316696544e-01 
 6.990000000e-08  8.965477385e-01  8.368432792e-01 
 7.190000000e-08  4.286751844e-01  6.600898166e-01 
 1.900000000e-09  8.562192194e-01  8.817290507e-01 
 3.900000000e-09  3.197746981e-01  5.068640855e-01 
 5.900000000e-09  6.868366448e-01  4.324986778e-01 
 7.900000000e-09  7.739195736e-01  8.987550939e-01 
 9.900000000e-09  3.002442398e-01  4.019316284e-01 
 1.190000000e-08  7.930403601e-01  5.436939191e-01 
 1.390000000e-08  6.634315458e-01  8.674653019e-01 
 1.590000000e-08  3.293040699e-01  3.293046875e-01 
 1.790000000e-08  8.679578023e-01  6.639066067e-01 
 1.990000000e-08  5.426616599e-01  7.927021720e-01 
 2.190000000e-08  4.022376541e-01  3.007681372e-01 
 2.390000000e-08  8.994369758e-01  7.737892271e-01 
 2.590000000e-08  4.311852234e-01  6.865658806e-01 
 2.790000000e-08  5.072285290e-01  3.208233542e-01 
 2.990000000e-08  8.823884026e-01  8.556387259e-01 
 3.190000000e-08  3.470706696e-01  5.662199793e-01 
 3.390000000e-08  6.272548837e-01  3.860598212e-01 
 3.590000000e-08  8.195644704e-01  8.962703318e-01 
 3.790000000e-08  3.039517268e-01  4.513332415e-01 
 3.990000000e-08  7.428648206e-01  4.857708761e-01 
 4.190000000e-08  7.211565329e-01  8.890261880e-01 
 4.390000000e-08  3.088158669e-01  3.606980777e-01 
 4.590000000e-08  8.353145581e-01  6.039426721e-01 
 4.790000000e-08  6.031099999e-01  8.349292576e-01 
 4.990000000e-08  3.608778069e-01  3.090562088e-01 
 5.190000000e-08  8.896283079e-01  7.213103938e-01 
 5.390000000e-08  4.845609705e-01  7.425945710e-01 
 5.590000000e-08  4.516969999e-01  3.047430415e-01 
 5.790000000e-08  8.969907618e-01  8.191394910e-01 
 5.990000000e-08  3.847219800e-01  6.269584560e-01 
 6.190000000e-08  5.665567872e-01  3.482832383e-01 
 6.390000000e-08  8.562204025e-01  8.816964612e-01 
 6.590000000e-08  3.197751202e-01  5.068552263e-01 
 6.790000000e-08  6.868373265e-01  4.324773414e-01 
 6.990000000e-08  7.739195846e-01  8.987545322e-01 
 7.190000000e-08  3.002471962e-01  4.019334698e-01 
 1.900000000e-09  8.216272364e-01  8.910873513e-01 
 3.900000000e-09  3.001417689e-01  4.232581110e-01 
 5.900000000e-09  8.334121823e-01  5.767703960e-01 
 7.900000000e-09  5.456552215e-01  8.127251257e-01 
 9.900000000e-09  4.490563357e-01  3.015605697e-01 
 1.190000000e-08  8.833986470e-01  8.403621351e-01 
 1.390000000e-08  3.208784201e-01  5.332216562e-01 
 1.590000000e-08  7.401777463e-01  4.612429068e-01 
 1.790000000e-08  6.664053504e-01  8.784642303e-01 
 1.990000000e-08  3.590507417e-01  3.168096889e-01 
 2.190000000e-08  8.992349276e-01  7.509353162e-01 
 2.390000000e-08  3.868546522e-01  6.540259532e-01 
 2.590000000e-08  6.242193359e-01  3.680303719e-01 
 2.790000000e-08  7.763948215e-01  8.990244646e-01 
 2.990000000e-08  3.080992229e-01  3.781363434e-01 
 3.190000000e-08  8.665707114e-01  6.371433013e-01 
 3.390000000e-08  4.873773535e-01  7.659159811e-01 
 3.590000000e-08  5.043357161e-01  3.122544151e-01 
 3.790000000e-08  8.577917166e-01  8.712395096e-01 
 3.990000000e-08  3.044560279e-01  4.756926760e-01 
 4.190000000e-08  7.906980918e-01  5.173356510e-01 
 4.390000000e-08  6.061561904e-01  8.507434071e-01 
 4.590000000e-08  3.999596081e-01  3.030887843e-01 
 4.790000000e-08  8.974044733e-01  7.996997161e-01 
 4.990000000e-08  3.487233048e-01  5.935284191e-01 
 5.190000000e-08  6.839167815e-01  4.107905645e-01 
 5.390000000e-08  7.239352760e-01  8.947739464e-01 
 5.590000000e-08  3.280032496e-01  3.421762361e-01 
 5.790000000e-08  8.888195952e-01  6.959851423e-01 
 5.990000000e-08  4.337119251e-01  7.123197977e-01 
 6.190000000e-08  5.635311219e-01  3.347246987e-01 
 6.390000000e-08  8.216272618e-01  8.910730606e-01 
 6.590000000e-08  3.001412296e-01  4.232753578e-01 
 6.790000000e-08  8.334125936e-01  5.768221644e-01 
 6.990000000e-08  5.456546350e-01  8.127139494e-01 
 7.190000000e-08  4.490560502e-01  3.015573815e-01 
 1.900000000e-09  7.788464238e-01  8.968251102e-01 
 3.900000000e-09  3.267362862e-01  3.571724419e-01 
 5.900000000e-09  8.990075895e-01  7.268278840e-01 
 7.900000000e-09  3.504017074e-01  6.208151967e-01 
 9.900000000e-09  7.374753371e-01  4.378937325e-01 
 1.190000000e-08  6.092016763e-01  8.644429952e-01 
 1.390000000e-08  4.464327211e-01  3.008423754e-01 
 1.590000000e-08  8.593361530e-01  8.585723447e-01 
 1.790000000e-08  3.000663846e-01  4.460923288e-01 
 1.990000000e-08  8.651583477e-01  6.100992253e-01 
 2.190000000e-08  4.362569646e-01  7.370922893e-01 
 2.390000000e-08  6.211814536e-01  3.519497725e-01 
 2.590000000e-08  7.267035196e-01  8.980579707e-01 
 2.790000000e-08  3.572479029e-01  3.269212907e-01 
 2.990000000e-08  8.977897567e-01  7.785976570e-01 
 3.190000000e-08  3.220100906e-01  5.600726344e-01 
 3.390000000e-08  7.883363368e-01  4.916896226e-01 
 3.590000000e-08  5.486543505e-01  8.308708419e-01 
 3.790000000e-08  5.014519281e-01  3.060876918e-01 
 3.990000000e-08  8.236686110e-01  8.834481744e-01 
 4.190000000e-08  3.074113050e-01  3.974549788e-01 
 4.390000000e-08  8.879758922e-01  6.699492130e-01 
 4.590000000e-08  3.890105915e-01  6.806207165e-01 
 4.790000000e-08  6.809875147e-01  3.906830084e-01 
 4.990000000e-08  6.693721982e-01  8.871293814e-01 
 5.190000000e-08  3.976984106e-01  3.078714006e-01 
 5.390000000e-08  8.843815260e-01  8.231123522e-01 
 5.590000000e-08  3.049972777e-01  5.010696276e-01 
 5.790000000e-08  8.314858893e-01  5.498727519e-01 
 5.990000000e-08  4.902082577e-01  7.878597885e-01 
 6.190000000e-08  5.605089213e-01  3.233656279e-01 
 6.390000000e-08  7.788466430e-01  8.968078947e-01 
 6.590000000e-08  3.267354413e-01  3.571775386e-01 
 6.790000000e-08  8.990035702e-01  7.268521376e-01 
 6.990000000e-08  3.504010296e-01  6.208114245e-01 
 7.190000000e-08  7.374761893e-01  4.378757005e-01 
 1.900000000e-09  7.294591488e-01  8.988708318e-01 
 3.900000000e-09  3.954609218e-01  3.150780767e-01 
 5.900000000e-09  8.608506979e-01  8.437251806e-01 
 7.900000000e-09  3.067509675e-01  4.184364969e-01 
 9.900000000e-09  8.987408842e-01  7.017920090e-01 
 1.190000000e-08  3.231708944e-01  5.873428250e-01 
 1.390000000e-08  8.295411695e-01  5.234238209e-01 
 1.590000000e-08  4.388181847e-01  7.606574266e-01 
 1.790000000e-08  6.780495411e-01  3.722508828e-01 
 1.990000000e-08  6.122460191e-01  8.758953864e-01 
 2.190000000e-08  4.985818279e-01  3.023562405e-01 
 2.390000000e-08  7.812822832e-01  8.921358585e-01 
 2.590000000e-08  3.554717967e-01  3.392703474e-01 
