 time            v(vop)         
 2.60500000e-08  2.41909774e-01 
 2.80500000e-08  4.26257542e-01 
 3.00500000e-08  4.98365037e-01 
 3.20500000e-08  3.94146226e-01 
 3.40500000e-08  2.06234462e-01 
 3.60500000e-08  1.01656150e-01 
 3.80500000e-08  1.73368941e-01 
 4.00500000e-08  3.57628461e-01 
 4.20500000e-08  4.90655215e-01 
 4.40500000e-08  4.54203553e-01 
 4.60500000e-08  2.80679949e-01 
 4.80500000e-08  1.24313794e-01 
 5.00500000e-08  1.24100370e-01 
 5.20500000e-08  2.80225404e-01 
 5.40500000e-08  4.53916353e-01 
 5.60500000e-08  4.90785151e-01 
 5.80500000e-08  3.58063094e-01 
 6.00500000e-08  1.73718577e-01 
 6.20500000e-08  1.01610905e-01 
 6.40500000e-08  2.05828864e-01 
 6.60500000e-08  3.93744417e-01 
 6.80500000e-08  4.98320938e-01 
 7.00500000e-08  4.26606761e-01 
 7.20500000e-08  2.42346769e-01 
 7.40500000e-08  1.09323043e-01 
 7.60500000e-08  1.45771139e-01 
 4.05000000e-09  4.95233013e-01 
 6.05000000e-09  3.39041752e-01 
 8.05000000e-09  1.34632260e-01 
 1.00500000e-08  1.34377065e-01 
 1.20500000e-08  3.38585691e-01 
 1.40500000e-08  4.95143873e-01 
 1.60500000e-08  4.10751827e-01 
 1.80500000e-08  1.89605784e-01 
 2.00500000e-08  1.04741324e-01 
 2.20500000e-08  2.60932766e-01 
 2.40500000e-08  4.65344038e-01 
 2.60500000e-08  4.65600572e-01 
 2.80500000e-08  2.61386998e-01 
 3.00500000e-08  1.04834948e-01 
 3.20500000e-08  1.89220899e-01 
 3.40500000e-08  4.10371495e-01 
 3.60500000e-08  4.95234033e-01 
 3.80500000e-08  3.39041971e-01 
 4.00500000e-08  1.34633833e-01 
 4.20500000e-08  1.34374525e-01 
 4.40500000e-08  3.38590969e-01 
 4.60500000e-08  4.95144058e-01 
 4.80500000e-08  4.10752386e-01 
 5.00500000e-08  1.89608761e-01 
 5.20500000e-08  1.04742699e-01 
 5.40500000e-08  2.60938601e-01 
 5.60500000e-08  4.65344043e-01 
 5.80500000e-08  4.65597709e-01 
 6.00500000e-08  2.61385365e-01 
 6.20500000e-08  1.04832677e-01 
 6.40500000e-08  1.89225063e-01 
 6.60500000e-08  4.10370643e-01 
 6.80500000e-08  4.95232753e-01 
 7.00500000e-08  3.39041243e-01 
 7.20500000e-08  1.34633059e-01 
 7.40500000e-08  1.34376220e-01 
 7.60500000e-08  3.38587323e-01 
 4.05000000e-09  4.75317596e-01 
 6.05000000e-09  2.42516583e-01 
 8.05000000e-09  1.02233309e-01 
 1.00500000e-08  2.80304825e-01 
 1.20500000e-08  4.90059399e-01 
 1.40500000e-08  3.93837383e-01 
 1.60500000e-08  1.46536000e-01 
 1.80500000e-08  1.46261816e-01 
 2.00500000e-08  3.93458825e-01 
 2.20500000e-08  4.90185055e-01 
 2.40500000e-08  2.80724052e-01 
 2.60500000e-08  1.02276981e-01 
 2.80500000e-08  2.42104944e-01 
 3.00500000e-08  4.75116072e-01 
 3.20500000e-08  4.26200387e-01 
 3.40500000e-08  1.74098977e-01 
 3.60500000e-08  1.24656938e-01 
 3.80500000e-08  3.57465437e-01 
 4.00500000e-08  4.97743223e-01 
 4.20500000e-08  3.19675093e-01 
 4.40500000e-08  1.09915528e-01 
 4.60500000e-08  2.06135470e-01 
 4.80500000e-08  4.53439502e-01 
 5.00500000e-08  4.53711483e-01 
 5.20500000e-08  2.06519734e-01 
 5.40500000e-08  1.09792603e-01 
 5.60500000e-08  3.19249053e-01 
 5.80500000e-08  4.97700548e-01 
 6.00500000e-08  3.57869859e-01 
 6.20500000e-08  1.24859806e-01 
 6.40500000e-08  1.73770988e-01 
 6.60500000e-08  4.25869127e-01 
 6.80500000e-08  4.75317375e-01 
 7.00500000e-08  2.42513314e-01 
 7.20500000e-08  1.02232915e-01 
 7.40500000e-08  2.80300520e-01 
 7.60500000e-08  4.90058832e-01 
 4.05000000e-09  4.40344427e-01 
 6.05000000e-09  1.59885402e-01 
 8.05000000e-09  1.59630728e-01 
 1.00500000e-08  4.40092852e-01 
 1.20500000e-08  4.40342898e-01 
 1.40500000e-08  1.59880010e-01 
 1.60500000e-08  1.59629958e-01 
 1.80500000e-08  4.40092162e-01 
 2.00500000e-08  4.40341571e-01 
 2.20500000e-08  1.59882403e-01 
 2.40500000e-08  1.59634276e-01 
 2.60500000e-08  4.40092716e-01 
 2.80500000e-08  4.40343179e-01 
 3.00500000e-08  1.59883472e-01 
 3.20500000e-08  1.59631382e-01 
 3.40500000e-08  4.40093815e-01 
 3.60500000e-08  4.40345668e-01 
 3.80500000e-08  1.59881144e-01 
 4.00500000e-08  1.59634226e-01 
 4.20500000e-08  4.40095186e-01 
 4.40500000e-08  4.40343438e-01 
 4.60500000e-08  1.59883136e-01 
 4.80500000e-08  1.59635334e-01 
 5.00500000e-08  4.40094180e-01 
 5.20500000e-08  4.40344364e-01 
 5.40500000e-08  1.59882317e-01 
 5.60500000e-08  1.59631265e-01 
