 time            v(vop)         
 4.15000000e-08  4.74050532e-01 
 4.35000000e-08  4.40780694e-01 
 4.55000000e-08  2.62668931e-01 
 4.75000000e-08  1.05148337e-01 
 4.95000000e-08  1.07753741e-01 
 5.15000000e-08  2.64748466e-01 
 5.35000000e-08  4.36678677e-01 
 5.55000000e-08  4.76911593e-01 
 5.75000000e-08  3.42079975e-01 
 5.95000000e-08  1.54268692e-01 
 6.15000000e-08  8.40548370e-02 
 6.35000000e-08  1.90503881e-01 
 6.55000000e-08  3.77077627e-01 
 6.75000000e-08  4.82560888e-01 
 6.95000000e-08  4.12623175e-01 
 7.15000000e-08  2.23602400e-01 
 3.50000000e-09  4.81251255e-01 
 5.50000000e-09  3.22571865e-01 
 7.50000000e-09  1.14809476e-01 
 9.50000000e-09  1.18378386e-01 
 1.15000000e-08  3.22678969e-01 
 1.35000000e-08  4.78849714e-01 
 1.55000000e-08  3.96791188e-01 
 1.75000000e-08  1.69736646e-01 
 1.95000000e-08  8.73746595e-02 
 2.15000000e-08  2.45778094e-01 
 2.35000000e-08  4.47902604e-01 
 2.55000000e-08  4.52842631e-01 
 2.75000000e-08  2.42683838e-01 
 2.95000000e-08  8.60083340e-02 
 3.15000000e-08  1.74048154e-01 
 3.35000000e-08  3.93378466e-01 
 3.55000000e-08  4.81251319e-01 
 3.75000000e-08  3.22573863e-01 
 3.95000000e-08  1.14809055e-01 
 4.15000000e-08  1.18378554e-01 
 4.35000000e-08  3.22681496e-01 
 4.55000000e-08  4.78852206e-01 
 4.75000000e-08  3.96791145e-01 
 4.95000000e-08  1.69737139e-01 
 5.15000000e-08  8.73747878e-02 
 5.35000000e-08  2.45778152e-01 
 5.55000000e-08  4.47902730e-01 
 5.75000000e-08  4.52842624e-01 
 5.95000000e-08  2.42681888e-01 
 6.15000000e-08  8.60081008e-02 
 6.35000000e-08  1.74047804e-01 
 6.55000000e-08  3.93379408e-01 
 6.75000000e-08  4.81251708e-01 
 6.95000000e-08  3.22572392e-01 
 7.15000000e-08  1.14808252e-01 
 3.50000000e-09  4.63040500e-01 
 5.50000000e-09  2.23050267e-01 
 7.50000000e-09  8.42612512e-02 
 9.50000000e-09  2.65189742e-01 
 1.15000000e-08  4.73200415e-01 
 1.35000000e-08  3.79707393e-01 
 1.55000000e-08  1.26059175e-01 
 1.75000000e-08  1.30627963e-01 
 1.95000000e-08  3.76664442e-01 
 2.15000000e-08  4.77117002e-01 
 2.35000000e-08  2.62297459e-01 
 2.55000000e-08  8.34540655e-02 
 2.75000000e-08  2.27228439e-01 
 2.95000000e-08  4.57602854e-01 
 3.15000000e-08  4.13292938e-01 
 3.35000000e-08  1.53614113e-01 
 3.55000000e-08  1.08352051e-01 
 3.75000000e-08  3.41311899e-01 
 3.95000000e-08  4.83395474e-01 
 4.15000000e-08  3.02568719e-01 
 4.35000000e-08  9.03415374e-02 
 4.55000000e-08  1.91246387e-01 
 4.75000000e-08  4.35796747e-01 
 4.95000000e-08  4.41489532e-01 
 5.15000000e-08  1.86355052e-01 
 5.35000000e-08  9.26836115e-02 
 5.55000000e-08  3.03698198e-01 
 5.75000000e-08  4.81967446e-01 
 5.95000000e-08  3.42255664e-01 
 6.15000000e-08  1.04709804e-01 
 6.35000000e-08  1.58625367e-01 
 6.55000000e-08  4.08518901e-01 
 6.75000000e-08  4.63038564e-01 
 6.95000000e-08  2.23050749e-01 
 7.15000000e-08  8.42605758e-02 
 3.50000000e-09  4.28494788e-01 
 5.50000000e-09  1.38814397e-01 
 7.50000000e-09  1.44358244e-01 
 9.50000000e-09  4.22390129e-01 
 1.15000000e-08  4.28493965e-01 
 1.35000000e-08  1.38814567e-01 
 1.55000000e-08  1.44359260e-01 
 1.75000000e-08  4.22389736e-01 
 1.95000000e-08  4.28492761e-01 
 2.15000000e-08  1.38814519e-01 
 2.35000000e-08  1.44359428e-01 
 2.55000000e-08  4.22388960e-01 
 2.75000000e-08  4.28492796e-01 
 2.95000000e-08  1.38814512e-01 
 3.15000000e-08  1.44358961e-01 
 3.35000000e-08  4.22389085e-01 
 3.55000000e-08  4.28492779e-01 
 3.75000000e-08  1.38815326e-01 
 3.95000000e-08  1.44359011e-01 
 4.15000000e-08  4.22388539e-01 
 4.35000000e-08  4.28492819e-01 
 4.55000000e-08  1.38815230e-01 
 4.75000000e-08  1.44359011e-01 
 4.95000000e-08  4.22389846e-01 
 5.15000000e-08  4.28493685e-01 
 5.35000000e-08  1.38814485e-01 
 5.55000000e-08  1.44359130e-01 
 5.75000000e-08  4.22388947e-01 
 5.95000000e-08  4.28492854e-01 
 6.15000000e-08  1.38814832e-01 
 6.35000000e-08  1.44359015e-01 
 6.55000000e-08  4.22389809e-01 
 6.75000000e-08  4.28493179e-01 
 6.95000000e-08  1.38814392e-01 
 7.15000000e-08  1.44358813e-01 
 3.50000000e-09  3.80181744e-01 
 5.50000000e-09  9.01272062e-02 
 7.50000000e-09  2.65639401e-01 
 9.50000000e-09  4.83053707e-01 
 1.15000000e-08  2.22518585e-01 
 1.35000000e-08  1.08973759e-01 
 1.55000000e-08  4.07831480e-01 
 1.75000000e-08  4.13940653e-01 
 1.95000000e-08  1.04300206e-01 
 2.15000000e-08  2.27865534e-01 
 2.35000000e-08  4.81275069e-01 
 2.55000000e-08  2.61945790e-01 
 2.75000000e-08  9.31315773e-02 
 2.95000000e-08  3.76255659e-01 
 3.15000000e-08  4.42133537e-01 
 3.35000000e-08  1.25504661e-01 
 3.55000000e-08  1.91997379e-01 
 3.75000000e-08  4.72285992e-01 
 3.95000000e-08  3.02469902e-01 
 4.15000000e-08  8.44969698e-02 
 4.35000000e-08  3.41207271e-01 
 4.55000000e-08  4.63473898e-01 
 4.75000000e-08  1.52983332e-01 
 4.95000000e-08  1.59408718e-01 
 5.15000000e-08  4.56625337e-01 
 5.35000000e-08  3.42452804e-01 
 5.55000000e-08  8.34610469e-02 
 5.75000000e-08  3.03891224e-01 
 5.95000000e-08  4.77187946e-01 
 6.15000000e-08  1.85728742e-01 
 6.35000000e-08  1.31366572e-01 
 6.55000000e-08  4.34904523e-01 
 6.75000000e-08  3.80181327e-01 
 6.95000000e-08  9.01272069e-02 
 7.15000000e-08  2.65639563e-01 
 3.50000000e-09  3.22664463e-01 
 5.50000000e-09  8.80654344e-02 
 7.50000000e-09  3.92268306e-01 
 9.50000000e-09  3.97945977e-01 
 1.15000000e-08  8.57937677e-02 
 1.35000000e-08  3.22776038e-01 
 1.55000000e-08  4.53966711e-01 
 1.75000000e-08  1.13830027e-01 
 1.95000000e-08  2.46879538e-01 
 2.15000000e-08  4.80979778e-01 
 2.35000000e-08  1.68458969e-01 
 2.55000000e-08  1.75605588e-01 
 2.75000000e-08  4.77212769e-01 
 2.95000000e-08  2.41778151e-01 
 3.15000000e-08  1.19754039e-01 
 3.35000000e-08  4.46001248e-01 
 3.55000000e-08  3.22664487e-01 
 3.75000000e-08  8.80653871e-02 
 3.95000000e-08  3.92268965e-01 
 4.15000000e-08  3.97946124e-01 
 4.35000000e-08  8.57937276e-02 
 4.55000000e-08  3.22776195e-01 
 4.75000000e-08  4.53966926e-01 
 4.95000000e-08  1.13830026e-01 
 5.15000000e-08  2.46880027e-01 
 5.35000000e-08  4.80978941e-01 
 5.55000000e-08  1.68458959e-01 
 5.75000000e-08  1.75605536e-01 
 5.95000000e-08  4.77211703e-01 
 6.15000000e-08  2.41778297e-01 
 6.35000000e-08  1.19753920e-01 
 6.55000000e-08  4.46000747e-01 
 6.75000000e-08  3.22664438e-01 
 6.95000000e-08  8.80656434e-02 
 7.15000000e-08  3.92268786e-01 
 3.50000000e-09  2.61614184e-01 
 5.50000000e-09  1.32123090e-01 
 7.50000000e-09  4.71320351e-01 
 9.50000000e-09  2.22007211e-01 
 1.15000000e-08  1.60208053e-01 
 1.35000000e-08  4.80498148e-01 
 1.55000000e-08  1.85126625e-01 
 1.75000000e-08  1.92759347e-01 
 1.95000000e-08  4.82596560e-01 
 2.15000000e-08  1.52377143e-01 
 2.35000000e-08  2.28507477e-01 
 2.55000000e-08  4.77128430e-01 
 2.75000000e-08  1.24976484e-01 
 2.95000000e-08  2.66087311e-01 
 3.15000000e-08  4.63790881e-01 
 3.35000000e-08  1.03919510e-01 
 3.55000000e-08  3.04084950e-01 
 3.75000000e-08  4.42699826e-01 
 3.95000000e-08  8.99395599e-02 
 4.15000000e-08  3.41104314e-01 
 4.35000000e-08  4.14557466e-01 
 4.55000000e-08  8.34989096e-02 
 4.75000000e-08  3.75845677e-01 
 4.95000000e-08  3.80654187e-01 
 5.15000000e-08  8.47625238e-02 
 5.35000000e-08  4.07140690e-01 
 5.55000000e-08  3.42665395e-01 
 5.75000000e-08  9.36055868e-02 
 5.95000000e-08  4.34006488e-01 
 6.15000000e-08  3.02392987e-01 
 6.35000000e-08  1.09618176e-01 
 6.55000000e-08  4.55622443e-01 
 6.75000000e-08  2.61614578e-01 
 6.95000000e-08  1.32123337e-01 
 7.15000000e-08  4.71321646e-01 
 3.50000000e-09  2.02857598e-01 
 5.50000000e-09  2.10674554e-01 
 7.50000000e-09  4.71472042e-01 
 9.50000000e-09  9.58754412e-02 
 1.15000000e-08  3.58709798e-01 
 1.35000000e-08  3.62239535e-01 
 1.55000000e-08  1.01044315e-01 
 1.75000000e-08  4.63737789e-01 
 1.95000000e-08  2.02857840e-01 
 2.15000000e-08  2.10675926e-01 
 2.35000000e-08  4.71471470e-01 
 2.55000000e-08  9.58756282e-02 
 2.75000000e-08  3.58709375e-01 
 2.95000000e-08  3.62241489e-01 
 3.15000000e-08  1.01044277e-01 
 3.35000000e-08  4.63736715e-01 
 3.55000000e-08  2.02857828e-01 
 3.75000000e-08  2.10675535e-01 
 3.95000000e-08  4.71471397e-01 
 4.15000000e-08  9.58767696e-02 
 4.35000000e-08  3.58710008e-01 
 4.55000000e-08  3.62239790e-01 
 4.75000000e-08  1.01044248e-01 
 4.95000000e-08  4.63737819e-01 
 5.15000000e-08  2.02858643e-01 
 5.35000000e-08  2.10675631e-01 
 5.55000000e-08  4.71472084e-01 
 5.75000000e-08  9.58756815e-02 
 5.95000000e-08  3.58710033e-01 
 6.15000000e-08  3.62240969e-01 
 6.35000000e-08  1.01043885e-01 
 6.55000000e-08  4.63737804e-01 
 6.75000000e-08  2.02857803e-01 
 6.95000000e-08  2.10675049e-01 
 7.15000000e-08  4.71472191e-01 
 3.50000000e-09  1.51795293e-01 
 5.50000000e-09  3.04277834e-01 
 7.50000000e-09  3.81129876e-01 
 9.50000000e-09  1.10283906e-01 
 1.15000000e-08  4.79647748e-01 
 1.35000000e-08  1.24475605e-01 
 1.55000000e-08  3.41003036e-01 
 1.75000000e-08  3.42898792e-01 
 1.95000000e-08  1.32895424e-01 
 2.15000000e-08  4.82037145e-01 
 2.35000000e-08  1.03567660e-01 
 2.55000000e-08  3.75435918e-01 
 2.75000000e-08  3.02342401e-01 
 2.95000000e-08  1.61017243e-01 
 3.15000000e-08  4.76946921e-01 
 3.35000000e-08  8.97847575e-02 
 3.55000000e-08  4.06449739e-01 
 3.75000000e-08  2.61307554e-01 
 3.95000000e-08  1.93525612e-01 
 4.15000000e-08  4.63992687e-01 
 4.35000000e-08  8.35664263e-02 
 4.55000000e-08  4.33097945e-01 
 4.75000000e-08  2.21519961e-01 
 4.95000000e-08  2.29154461e-01 
 5.15000000e-08  4.43181207e-01 
 5.35000000e-08  8.50565347e-02 
 5.55000000e-08  4.54598399e-01 
 5.75000000e-08  1.84547007e-01 
 5.95000000e-08  2.66536697e-01 
 6.15000000e-08  4.15134211e-01 
 6.35000000e-08  9.41055879e-02 
 6.55000000e-08  4.70312239e-01 
 6.75000000e-08  1.51795772e-01 
 6.95000000e-08  3.04278606e-01 
 7.15000000e-08  3.81129026e-01 
 3.50000000e-09  1.12965509e-01 
 5.50000000e-09  3.91156503e-01 
 7.50000000e-09  2.40962981e-01 
 9.50000000e-09  2.47992713e-01 
 1.15000000e-08  3.99041335e-01 
 1.35000000e-08  1.21208638e-01 
 1.55000000e-08  4.80226583e-01 
 1.75000000e-08  8.57018875e-02 
 1.95000000e-08  4.44036264e-01 
 2.15000000e-08  1.67277433e-01 
 2.35000000e-08  3.22872492e-01 
 2.55000000e-08  3.22845701e-01 
 2.75000000e-08  1.77199647e-01 
 2.95000000e-08  4.54687720e-01 
 3.15000000e-08  8.88663715e-02 
 3.35000000e-08  4.75320309e-01 
 3.55000000e-08  1.12965146e-01 
 3.75000000e-08  3.91155032e-01 
 3.95000000e-08  2.40961435e-01 
 4.15000000e-08  2.47990021e-01 
 4.35000000e-08  3.99039323e-01 
 4.55000000e-08  1.21208674e-01 
 4.75000000e-08  4.80227243e-01 
 4.95000000e-08  8.57026903e-02 
 5.15000000e-08  4.44040356e-01 
 5.35000000e-08  1.67277993e-01 
 5.55000000e-08  3.22874202e-01 
 5.75000000e-08  3.22845612e-01 
 5.95000000e-08  1.77199307e-01 
 6.15000000e-08  4.54687735e-01 
 6.35000000e-08  8.88661820e-02 
 6.55000000e-08  4.75319338e-01 
 6.75000000e-08  1.12964671e-01 
 6.95000000e-08  3.91154970e-01 
 7.15000000e-08  2.40960881e-01 
 3.50000000e-09  8.96596878e-02 
 5.50000000e-09  4.53557750e-01 
 7.50000000e-09  1.24005296e-01 
 9.50000000e-09  4.05756945e-01 
 1.15000000e-08  1.83992172e-01 
 1.35000000e-08  3.40897517e-01 
 1.55000000e-08  2.61025637e-01 
 1.75000000e-08  2.66985091e-01 
 1.95000000e-08  3.43147456e-01 
 2.15000000e-08  1.94296517e-01 
 2.35000000e-08  4.15665740e-01 
 2.55000000e-08  1.33683996e-01 
 2.75000000e-08  4.64081023e-01 
 2.95000000e-08  9.46295716e-02 
 3.15000000e-08  4.81381474e-01 
 3.35000000e-08  8.36640980e-02 
 3.55000000e-08  4.69265244e-01 
 3.75000000e-08  1.03244314e-01 
 3.95000000e-08  4.32181139e-01 
 4.15000000e-08  1.51240787e-01 
 4.35000000e-08  3.75024650e-01 
 4.55000000e-08  2.21056324e-01 
 4.75000000e-08  3.04469231e-01 
 4.95000000e-08  3.02313175e-01 
 5.15000000e-08  2.29798454e-01 
 5.35000000e-08  3.81594090e-01 
 5.55000000e-08  1.61834347e-01 
 5.75000000e-08  4.43574618e-01 
 5.95000000e-08  1.10968310e-01 
 6.15000000e-08  4.76651206e-01 
 6.35000000e-08  8.53778307e-02 
 6.55000000e-08  4.78735216e-01 
 6.75000000e-08  8.96596881e-02 
 6.95000000e-08  4.53557714e-01 
 7.15000000e-08  1.24003269e-01 
