 time            v(vop)         
 1.15000000e-08  2.17405486e-01 
 1.35000000e-08  1.24411897e-01 
 1.55000000e-08  4.22579792e-01 
 1.75000000e-08  3.99640739e-01 
 1.95000000e-08  1.09844041e-01 
 2.15000000e-08  2.46487571e-01 
 2.35000000e-08  4.82318663e-01 
 2.55000000e-08  2.54181090e-01 
 2.75000000e-08  1.07050926e-01 
 2.95000000e-08  3.92703846e-01 
 3.15000000e-08  4.28541932e-01 
 3.35000000e-08  1.28498693e-01 
 3.55000000e-08  2.10293839e-01 
 3.75000000e-08  4.77757067e-01 
 3.95000000e-08  2.92270938e-01 
 4.15000000e-08  9.66458266e-02 
 4.35000000e-08  3.58820058e-01 
 4.55000000e-08  4.52037688e-01 
 4.75000000e-08  1.53325298e-01 
 4.95000000e-08  1.77049048e-01 
 5.15000000e-08  4.65935579e-01 
 5.35000000e-08  3.30184118e-01 
 5.55000000e-08  9.36073389e-02 
 5.75000000e-08  3.22226296e-01 
 5.95000000e-08  4.69212069e-01 
 6.15000000e-08  1.83338721e-01 
 6.35000000e-08  1.48045424e-01 
 6.55000000e-08  4.47305327e-01 
 6.75000000e-08  3.66422912e-01 
 6.95000000e-08  9.80590499e-02 
 7.15000000e-08  2.84300016e-01 
 7.35000000e-08  4.79436463e-01 
 7.55000000e-08  2.17405486e-01 
 3.50000000e-09  3.09303794e-01 
 5.50000000e-09  1.02407458e-01 
 7.50000000e-09  4.09164506e-01 
 9.50000000e-09  3.81327579e-01 
 1.15000000e-08  9.56262851e-02 
 1.35000000e-08  3.42419029e-01 
 1.55000000e-08  4.39064134e-01 
 1.75000000e-08  1.18232536e-01 
 1.95000000e-08  2.67369451e-01 
 2.15000000e-08  4.73762819e-01 
 2.35000000e-08  1.66815843e-01 
 2.55000000e-08  1.95422552e-01 
 2.75000000e-08  4.80238169e-01 
 2.95000000e-08  2.33930914e-01 
 3.15000000e-08  1.37481922e-01 
 3.35000000e-08  4.57551240e-01 
 3.55000000e-08  3.09322233e-01 
 3.75000000e-08  1.02407585e-01 
 3.95000000e-08  4.09164699e-01 
 4.15000000e-08  3.81327580e-01 
 4.35000000e-08  9.56262852e-02 
 4.55000000e-08  3.42419029e-01 
 4.75000000e-08  4.39064134e-01 
 4.95000000e-08  1.18232536e-01 
 5.15000000e-08  2.67369451e-01 
 5.35000000e-08  4.73764811e-01 
 5.55000000e-08  1.66810383e-01 
 5.75000000e-08  1.95422067e-01 
 5.95000000e-08  4.80237647e-01 
 6.15000000e-08  2.33932071e-01 
 6.35000000e-08  1.37481931e-01 
 6.55000000e-08  4.57551240e-01 
 6.75000000e-08  3.09322233e-01 
 6.95000000e-08  1.02407585e-01 
 7.15000000e-08  4.09164507e-01 
